,ts,q0_estimated,q1_estimated,q2_estimated,q3_estimated,q0_raw,q1_raw,q2_raw,q3_raw
66,0.32,0.4131,0.4766,-0.5588,0.5383,0.4131,0.4766,-0.5588,0.5383
67,0.33,0.413,0.4757,-0.559,0.539,0.413,0.4757,-0.559,0.539
68,0.34,0.4123,0.4746,-0.5595,0.5399,0.4123,0.4746,-0.5595,0.5399
69,0.35,0.4114,0.4736,-0.5599,0.541,0.4114,0.4736,-0.5599,0.541
70,0.36,0.4098,0.4729,-0.5605,0.5423,0.4098,0.4729,-0.5605,0.5423
71,0.37,0.4088,0.4724,-0.5602,0.5438,0.4088,0.4724,-0.5602,0.5438
72,0.38,0.4079,0.4717,-0.5598,0.5454,0.4079,0.4717,-0.5598,0.5454
73,0.39,0.4068,0.4714,-0.5599,0.5465,0.4068,0.4714,-0.5599,0.5465
74,0.4,0.4062,0.4707,-0.5592,0.5483,0.4062,0.4707,-0.5592,0.5483
75,0.41,0.4055,0.4697,-0.5582,0.5506,0.4055,0.4697,-0.5582,0.5506
76,0.42,0.4045,0.4695,-0.5577,0.5521,0.4045,0.4695,-0.5577,0.5521
77,0.43,0.4036,0.4697,-0.5572,0.5531,0.4036,0.4697,-0.5572,0.5531
78,0.44,0.403,0.4702,-0.5564,0.5538,0.403,0.4702,-0.5564,0.5538
79,0.45,0.4029,0.4706,-0.5553,0.5546,0.4029,0.4706,-0.5553,0.5546
80,0.46,0.4032,0.4709,-0.5536,0.5558,0.4032,0.4709,-0.5536,0.5558
81,0.47,0.4036,0.4719,-0.5519,0.5565,0.4036,0.4719,-0.5519,0.5565
82,0.48,0.4038,0.4733,-0.5505,0.5565,0.4038,0.4733,-0.5505,0.5565
83,0.49,0.4043,0.4747,-0.549,0.5565,0.4043,0.4747,-0.549,0.5565
84,0.5,0.405,0.4759,-0.5472,0.5567,0.405,0.4759,-0.5472,0.5567
85,0.51,0.4058,0.4768,-0.5451,0.5574,0.4058,0.4768,-0.5451,0.5574
86,0.52,0.4066,0.478,-0.543,0.5579,0.4066,0.478,-0.543,0.5579
87,0.53,0.4071,0.4795,-0.5413,0.5578,0.4071,0.4795,-0.5413,0.5578
88,0.54,0.4076,0.481,-0.5397,0.5577,0.4076,0.481,-0.5397,0.5577
89,0.55,0.4084,0.4821,-0.5378,0.558,0.4084,0.4821,-0.5378,0.558
90,0.56,0.4092,0.4829,-0.5357,0.5587,0.4092,0.4829,-0.5357,0.5587
91,0.57,0.41,0.4838,-0.5338,0.5592,0.41,0.4838,-0.5338,0.5592
92,0.58,0.4106,0.4851,-0.5319,0.5594,0.4106,0.4851,-0.5319,0.5594
