,ts,altitude_agl,raw_acceleration,filtered_altitude_AGL,filtered_acceleration
1194,11.6,57.824737548828125,-0.47819042205810547,57.91808319091797,-1.0605406761169434
1195,11.61,56.9302978515625,-0.24619722366333008,57.917510986328125,-1.0605406761169434
1196,11.62,56.779693603515625,-0.21305465698242188,57.793373107910156,-1.0605406761169434
1197,11.63,56.868385314941406,-0.18938207626342773,57.69988250732422,-1.0605406761169434
1198,11.64,56.87086486816406,0.14677143096923828,57.362648010253906,-0.47819042205810547
1199,11.65,56.47084045410156,0.2177891731262207,57.055274963378906,-0.24619722366333008
1200,11.66,56.93347930908203,0.5018630027770996,57.02588653564453,-0.21305465698242188
1201,11.67,56.47127914428711,0.672307014465332,56.934173583984375,-0.18938207626342773
1202,11.68,56.59284210205078,0.8900966644287109,56.80950164794922,0.14677143096923828
1203,11.69,55.886070251464844,1.3540830612182617,56.68415832519531,0.2177891731262207
1204,11.7,56.03831481933594,-0.35509157180786133,56.622894287109375,0.2177891731262207
1205,11.71,55.82476043701172,-1.197843074798584,56.56114196777344,0.2177891731262207
1206,11.72,55.97761535644531,-0.6438994407653809,56.193363189697266,0.2177891731262207
1207,11.73,55.9468994140625,-0.2651352882385254,56.13025665283203,0.2177891731262207
1208,11.74,56.22474670410156,0.20358562469482422,56.09912109375,0.20358562469482422
1209,11.75,55.793846130371094,0.5492086410522461,56.038719177246094,0.20358562469482422
1210,11.76,56.25617599487305,0.27460432052612305,56.038719177246094,0.20358562469482422
1211,11.77,56.01052474975586,-0.042611122131347656,56.007568359375,-0.042611122131347656
1212,11.78,56.03974151611328,-0.3882331848144531,56.07011795043945,-0.2651352882385254
1213,11.79,55.672340393066406,-0.5397391319274902,55.98029708862305,-0.2651352882385254
1214,11.8,55.640403747558594,-0.08995676040649414,55.94976806640625,-0.12783336639404297
1215,11.81,56.255279541015625,-0.047345638275146484,56.010345458984375,-0.08522176742553711
1216,11.82,55.73097229003906,-0.6581034660339355,55.91826629638672,-0.08522176742553711
1217,11.83,54.80950164794922,-0.9090347290039062,55.79663848876953,-0.12783336639404297
1218,11.84,54.93311309814453,-0.6154918670654297,55.702938079833984,-0.3882331848144531
1219,11.85,55.14779281616211,-0.5350046157836914,55.609493255615234,-0.5018630027770996
1220,11.86,55.11546325683594,0.047345638275146484,55.48541259765625,-0.5018630027770996
1221,11.87,54.656883239746094,0.4545173645019531,55.39324951171875,-0.5018630027770996
1222,11.88,54.19451141357422,0.27460432052612305,55.085899353027344,-0.08995676040649414
1223,11.89,54.073204040527344,0.2177896499633789,54.96422576904297,-0.047345638275146484
1224,11.9,53.85533905029297,0.1657094955444336,54.80835723876953,0.047345638275146484
1225,11.91,52.77906799316406,0.3503570556640625,54.53297424316406,0.13730192184448242
1226,11.92,53.24022674560547,0.44031333923339844,54.195377349853516,0.23672819137573242
1227,11.93,52.8720703125,0.25566625595092773,54.04216766357422,0.2698698043823242
1228,11.94,53.242279052734375,0.17044448852539062,53.73295593261719,0.2698698043823242
1229,11.95,52.81329345703125,0.1325674057006836,53.485816955566406,0.2698698043823242
1230,11.96,51.49000549316406,0.09469079971313477,53.15060043334961,0.22252464294433594
1231,11.97,51.67364501953125,0.2982769012451172,52.966102600097656,0.22252464294433594
1232,11.98,51.45726776123047,0.40717220306396484,52.810882568359375,0.2509317398071289
1233,11.99,51.921897888183594,0.6296963691711426,52.533546447753906,0.303011417388916
1234,12.0,50.9080810546875,0.9563803672790527,52.04399871826172,0.303011417388916
1235,12.01,50.90794372558594,1.5292620658874512,51.70366668701172,0.303011417388916
1236,12.02,50.997764587402344,1.5292611122131348,51.48991394042969,0.40717220306396484
1237,12.03,50.62944030761719,1.5908112525939941,51.368263244628906,0.6296963691711426
1238,12.04,50.26115798950195,1.5813417434692383,51.24421691894531,0.9563803672790527
1239,12.05,49.64815139770508,1.6618289947509766,50.99913787841797,1.496119499206543
1240,12.06,50.16875457763672,1.8890881538391113,50.72294616699219,1.5292620658874512
1241,12.07,49.614051818847656,1.770723819732666,50.44390869140625,1.586076259613037
1242,12.08,49.64625549316406,1.1552314758300781,50.322174072265625,1.586076259613037
1243,12.09,49.338775634765625,0.6296958923339844,50.077720642089844,1.586076259613037
1244,12.1,49.06248474121094,0.3456230163574219,49.831459045410156,1.586076259613037
1245,12.11,49.399993896484375,0.15623998641967773,49.64631652832031,1.5529346466064453
1246,12.12,48.90753936767578,0.2319931983947754,49.52226638793945,1.1552314758300781
1247,12.13,49.031715393066406,0.32194948196411133,49.461158752441406,0.6296958923339844
1248,12.14,48.32324981689453,0.4971284866333008,49.30841064453125,0.4971284866333008
1249,12.15,48.29517364501953,0.6486344337463379,49.06222152709961,0.4971284866333008
1250,12.16,47.803672790527344,0.6486344337463379,49.001121520996094,0.4971284866333008
1251,12.17,48.172603607177734,0.2982769012451172,48.9075927734375,0.3503570556640625
1252,12.18,47.434059143066406,-0.17991304397583008,48.53933334350586,0.336153507232666
1253,12.19,47.095558166503906,-0.5397396087646484,48.231666564941406,0.2793388366699219
1254,12.2,47.466712951660156,-1.070009708404541,48.04849624633789,0.2793388366699219
1255,12.21,47.066001892089844,-1.58134126663208,47.80402374267578,0.2793388366699219
1256,12.22,46.513858795166016,-1.7612547874450684,47.52783966064453,-0.17991304397583008
1257,12.23,46.75798416137695,-1.652359962463379,47.3116455078125,-0.5397396087646484
1258,12.24,46.35919952392578,-1.623952865600586,47.19001388549805,-1.070009708404541
1259,12.25,45.65372085571289,-1.68076753616333,46.943031311035156,-1.58134126663208
1260,12.26,46.35935974121094,-1.8133349418640137,46.78844451904297,-1.623952865600586
1261,12.27,45.868247985839844,-1.7281126976013184,46.66637420654297,-1.64762544631958
1262,12.28,46.14242935180664,-1.3966941833496094,46.51374435424805,-1.64762544631958
1263,12.29,45.2542724609375,-0.8569545745849609,46.35883712768555,-1.64762544631958
1264,12.3,45.49846649169922,-0.37403011322021484,46.05223083496094,-1.64762544631958
1265,12.31,45.439605712890625,0.10889482498168945,45.98926544189453,-1.623952865600586
1266,12.32,45.12961196899414,0.7433257102966309,45.49846649169922,-1.3966941833496094
1267,12.33,44.824668884277344,1.3020024299621582,45.437416076660156,-0.8569545745849609
1268,12.34,44.916175842285156,1.685502052307129,45.37628936767578,-0.37403011322021484
1269,12.35,45.223854064941406,1.6902365684509277,45.28471374511719,0.10889482498168945
1270,12.36,44.948665618896484,1.71390962600708,45.19308090209961,0.7433257102966309
1271,12.37,44.63905334472656,1.4203672409057617,45.10129165649414,1.3020024299621582
1272,12.38,44.087764739990234,1.4061627388000488,45.04018783569336,1.3966937065124512
1273,12.39,44.30171203613281,1.5008544921875,44.977230072021484,1.4535088539123535
1274,12.4,44.765533447265625,1.5387306213378906,44.9161262512207,1.5008544921875
1275,12.41,44.42536163330078,1.4535083770751953,44.8245849609375,1.5008544921875
