,ts,id,T,P
0,-0.331,BARO0,38.63,99785
1,-0.331,BARO1,39.0,99705
2,-0.331,BARO2,39.71,99724
3,-0.321,BARO0,38.63,99777
4,-0.321,BARO1,39.0,99708
5,-0.321,BARO2,39.71,99723
6,-0.311,BARO0,38.63,99777
7,-0.311,BARO1,39.0,99710
8,-0.311,BARO2,39.71,99716
9,-0.301,BARO0,38.63,99789
10,-0.301,BARO1,39.0,99708
11,-0.301,BARO2,39.71,99730
12,-0.291,BARO0,38.63,99788
13,-0.291,BARO1,39.0,99711
14,-0.291,BARO2,39.71,99722
15,-0.281,BARO0,38.63,99782
16,-0.281,BARO1,39.0,99708
17,-0.281,BARO2,39.71,99725
18,-0.271,BARO0,38.63,99785
19,-0.271,BARO1,39.01,99710
20,-0.271,BARO2,39.71,99723
21,-0.261,BARO0,38.63,99792
22,-0.261,BARO1,39.0,99707
23,-0.261,BARO2,39.71,99726
24,-0.251,BARO0,38.63,99779
25,-0.251,BARO1,39.0,99716
26,-0.251,BARO2,39.71,99720
27,-0.241,BARO0,38.63,99795
28,-0.241,BARO1,39.0,99709
29,-0.241,BARO2,39.71,99726
30,-0.231,BARO0,38.63,99783
31,-0.231,BARO1,39.0,99700
32,-0.231,BARO2,39.71,99732
33,-0.221,BARO0,38.63,99787
34,-0.221,BARO1,39.0,99703
35,-0.221,BARO2,39.71,99720
36,-0.211,BARO0,38.63,99779
37,-0.211,BARO1,39.0,99712
38,-0.211,BARO2,39.71,99725
39,-0.201,BARO0,38.63,99787
40,-0.201,BARO1,39.0,99708
41,-0.201,BARO2,39.71,99731
42,-0.191,BARO0,38.63,99785
43,-0.191,BARO1,39.0,99714
44,-0.191,BARO2,39.71,99722
45,-0.181,BARO0,38.63,99787
46,-0.181,BARO1,39.0,99714
47,-0.181,BARO2,39.71,99728
48,-0.171,BARO0,38.63,99787
49,-0.171,BARO1,39.0,99717
50,-0.171,BARO2,39.71,99732
51,-0.161,BARO0,38.63,99799
52,-0.161,BARO1,39.0,99721
53,-0.161,BARO2,39.71,99732
54,-0.151,BARO0,38.63,99777
55,-0.151,BARO1,39.0,99705
56,-0.151,BARO2,39.71,99714
57,-0.141,BARO0,38.63,99785
58,-0.141,BARO1,39.0,99714
59,-0.141,BARO2,39.71,99727
60,-0.131,BARO0,38.63,99794
61,-0.131,BARO1,39.0,99706
62,-0.131,BARO2,39.71,99724
63,-0.121,BARO0,38.63,99779
64,-0.121,BARO1,39.0,99706
65,-0.121,BARO2,39.71,99714
66,-0.111,BARO0,38.63,99753
67,-0.111,BARO1,39.0,99680
68,-0.111,BARO2,39.71,99705
69,-0.101,BARO0,38.62,99798
70,-0.101,BARO1,39.0,99718
71,-0.101,BARO2,39.71,99728
72,-0.091,BARO0,38.63,99818
73,-0.091,BARO1,39.0,99731
74,-0.091,BARO2,39.71,99756
75,-0.081,BARO0,38.63,99772
76,-0.081,BARO1,39.0,99694
77,-0.081,BARO2,39.71,99707
78,-0.071,BARO0,38.63,99766
79,-0.071,BARO1,39.0,99681
80,-0.071,BARO2,39.71,99702
81,-0.061,BARO0,38.63,99739
82,-0.061,BARO1,39.0,99667
83,-0.061,BARO2,39.71,99681
84,-0.051,BARO0,38.63,99740
85,-0.051,BARO1,39.0,99666
86,-0.051,BARO2,39.71,99679
