T,Alt,Veloc,Filt_Alt,FVeloc,LDA,LowV,Apogee,N-O,Drogue,Main
38050,8696,880.00,8704.99,-44.92,0,0,0,0,0,0
38100,8652,-880.00,8694.39,-211.95,0,0,0,0,0,0
38150,8674,440.00,8690.31,-81.56,0,0,0,0,0,0
38200,8654,-400.00,8683.05,-145.23,0,0,0,0,0,0
38250,8666,240.00,8679.64,-68.20,0,0,0,0,0,0
38300,8642,-480.00,8672.11,-150.55,0,0,0,0,0,0
38350,8682,800.00,8674.09,39.55,0,0,0,0,0,0
38400,8640,-840.00,8667.27,-136.35,0,0,0,0,0,0
38450,8620,-400.00,8657.82,-189.08,0,0,0,0,0,0
38500,8670,1000.00,8660.25,48.73,0,0,0,0,0,0
38550,8652,-360.00,8658.60,-33.01,0,0,0,0,0,0
38600,8606,-920.00,8648.08,-210.41,0,0,0,0,0,0
38650,8646,800.00,8647.67,-8.34,0,0,0,0,0,0
38700,8580,-1320.00,8634.13,-270.66,0,0,0,0,0,0
38750,8584,80.00,8624.11,-200.53,0,0,0,0,0,0
38800,8570,-280.00,8613.29,-216.43,0,0,0,0,0,0
38850,8554,-320.00,8601.43,-237.15,0,0,0,0,0,0
38900,8542,-240.00,8589.54,-237.71,0,0,0,0,0,0
38950,8586,880.00,8588.83,-14.16,0,0,0,0,0,0
39000,8560,-520.00,8583.07,-115.33,0,0,0,0,0,0
39050,8616,1120.00,8589.65,131.74,0,0,0,0,0,0
39100,8602,-280.00,8592.12,49.38,0,0,0,0,0,0
39150,8598,-80.00,8593.30,23.52,0,0,0,0,0,0
39200,8618,400.00,8598.24,98.81,0,0,0,0,0,0
39250,8652,680.00,8608.99,215.04,0,0,0,0,0,0
39300,8574,-1560.00,8601.99,-139.96,0,0,0,0,0,0
39350,8582,160.00,8597.99,-79.98,0,0,0,0,0,0
39400,8540,-840.00,8586.40,-231.97,0,0,0,0,0,0
39450,8568,560.00,8582.72,-73.57,0,0,0,0,0,0
39500,8546,-440.00,8575.37,-146.88,0,0,0,0,0,0
39550,8530,-320.00,8566.30,-181.48,0,0,0,0,0,0
39600,8570,800.00,8567.04,14.80,0,0,0,0,0,0
39650,8554,-320.00,8564.43,-52.15,0,0,0,0,0,0
39700,8566,240.00,8564.75,6.27,0,0,0,0,0,0
39750,8586,400.00,8569.00,85.02,0,0,0,0,0,0
39800,8526,-1200.00,8560.40,-171.99,0,0,0,0,0,0
39850,8508,-360.00,8549.92,-209.59,0,0,0,0,0,0
39900,8510,40.00,8541.93,-159.67,0,0,0,0,0,0
39950,8476,-680.00,8528.75,-263.73,0,0,0,0,0,0
40000,8490,280.00,8521.00,-154.98,0,0,0,0,0,0
40050,8484,-120.00,8513.60,-147.99,0,0,0,0,0,0
40100,8492,160.00,8509.28,-86.39,0,0,0,0,0,0
40150,8426,-1320.00,8492.62,-333.13,0,0,0,0,0,0
40200,8498,1440.00,8493.70,21.50,0,0,0,0,0,0
40250,8496,-40.00,8494.16,9.20,0,0,0,0,0,0
40300,8380,-2320.00,8471.33,-456.64,0,0,0,0,0,0
40350,8482,2040.00,8473.46,42.70,0,0,0,0,0,0
40400,8468,-280.00,8472.37,-21.84,0,0,0,0,0,0
40450,8554,1720.00,8488.70,326.52,0,0,0,0,0,0
40500,8500,-1080.00,8490.96,45.21,0,0,0,0,0,0
40550,8430,-1400.00,8478.76,-243.83,0,0,0,0,0,0
40600,8434,80.00,8469.81,-179.06,0,0,0,0,0,0
40650,8466,640.00,8469.05,-15.25,0,0,0,0,0,0
40700,8410,-1120.00,8457.24,-236.19,0,0,0,0,0,0
40750,8396,-280.00,8444.99,-244.96,0,0,0,0,0,0
40800,8416,400.00,8439.19,-115.96,0,0,0,0,0,0
40850,8430,280.00,8437.35,-36.78,0,0,0,0,0,0
40900,8574,2880.00,8464.68,546.58,0,0,0,0,0,0
40950,8502,-1440.00,8472.15,149.26,0,0,0,0,0,0
41000,8502,0.00,8478.12,119.41,0,0,0,0,0,0
41050,8518,320.00,8486.09,159.53,0,0,0,0,0,0
41100,8446,-1440.00,8478.08,-160.37,0,0,0,0,0,0
41150,8358,-1760.00,8454.06,-480.29,0,0,0,0,0,0
41200,8348,-200.00,8432.85,-424.24,0,0,0,0,0,0
41250,8358,200.00,8417.88,-299.39,0,0,0,0,0,0
41300,8344,-280.00,8403.10,-295.51,0,0,0,0,0,0
41350,8358,280.00,8394.08,-180.41,0,0,0,0,0,0
41400,8456,1960.00,8406.47,247.68,0,0,0,0,0,0
41450,8500,880.00,8425.17,374.14,0,0,0,0,0,0
41500,8406,-1880.00,8421.34,-76.70,0,0,0,0,0,0
41550,8434,560.00,8423.87,50.64,0,0,0,0,0,0
41600,8358,-1520.00,8410.70,-263.48,0,0,0,0,0,0
41650,8458,2000.00,8420.16,189.22,0,0,0,0,0,0
41700,8314,-2880.00,8398.93,-424.63,0,0,0,0,0,0
41750,8448,2680.00,8408.74,196.29,0,0,0,0,0,0
41800,8386,-1240.00,8404.19,-90.96,0,0,0,0,0,0
41850,8372,-280.00,8397.75,-128.77,0,0,0,0,0,0
41900,8440,1360.00,8406.20,168.98,0,0,0,0,0,0
41950,8372,-1360.00,8399.36,-136.82,0,0,0,0,0,0
42000,8278,-1880.00,8375.09,-485.45,0,0,0,0,0,0
42050,8270,-160.00,8354.07,-420.37,0,0,0,0,0,0
42100,8328,1160.00,8348.86,-104.30,0,0,0,0,0,0
42150,8250,-1560.00,8329.09,-395.43,0,0,0,0,0,0
42200,8292,840.00,8321.67,-148.34,0,0,0,0,0,0
42250,8270,-440.00,8311.33,-206.68,0,0,0,0,0,0
42300,8276,120.00,8304.27,-141.35,0,0,0,0,0,0
42350,8236,-800.00,8290.61,-273.07,0,0,0,0,0,0
42400,8270,680.00,8286.49,-82.46,0,0,0,0,0,0
42450,8258,-240.00,8280.79,-113.96,0,0,0,0,0,0
42500,8266,160.00,8277.83,-59.18,0,0,0,0,0,0
42550,8258,-160.00,8273.87,-79.34,0,0,0,0,0,0
42600,8412,3080.00,8301.49,552.54,0,0,0,0,0,0
42650,8342,-1400.00,8309.60,162.03,0,0,0,0,0,0
42700,8330,-240.00,8313.68,81.62,0,0,0,0,0,0
42750,8292,-760.00,8309.34,-86.70,0,0,0,0,0,0
42800,8304,240.00,8308.27,-21.37,0,0,0,0,0,0
42850,8326,440.00,8311.82,70.90,0,0,0,0,0,0
42900,8310,-320.00,8311.45,-7.27,0,0,0,0,0,0
42950,8164,-2920.00,8281.96,-589.82,0,0,0,0,0,0
43000,8232,1360.00,8271.97,-199.86,0,0,0,0,0,0
43050,8262,600.00,8269.98,-39.88,0,0,0,0,0,0
43100,8222,-800.00,8260.38,-191.91,0,0,0,0,0,0
43150,8168,-1080.00,8241.90,-369.53,0,0,0,0,0,0
43200,8180,240.00,8229.52,-247.62,0,0,0,0,0,0
43250,8208,560.00,8225.22,-86.09,0,0,0,0,0,0
43300,8150,-1160.00,8210.17,-300.88,0,0,0,0,0,0
43350,8164,280.00,8200.94,-184.71,0,0,0,0,0,0
43400,8154,-200.00,8191.55,-187.75,0,0,0,0,0,0
43450,8148,-120.00,8182.84,-174.21,0,0,0,0,0,0
43500,8100,-960.00,8166.27,-331.37,0,0,0,0,0,0
43550,8124,480.00,8157.82,-169.09,0,0,0,0,0,0
43600,8128,80.00,8151.85,-119.28,0,0,0,0,0,0
43650,8154,520.00,8152.28,8.58,0,0,0,0,0,0
43700,8176,440.00,8157.03,94.86,0,0,0,0,0,0
43750,8174,-40.00,8160.42,67.89,0,0,0,0,0,0
43800,8148,-520.00,8157.94,-49.69,0,0,0,0,0,0
43850,8142,-120.00,8154.75,-63.75,0,0,0,0,0,0
43900,8186,880.00,8161.00,125.00,0,0,0,0,0,0
43950,8138,-960.00,8156.40,-92.00,0,0,0,0,0,0
44000,8074,-1280.00,8139.92,-329.60,0,0,0,0,0,0
44050,8104,600.00,8132.74,-143.68,0,0,0,0,0,0
44100,8070,-680.00,8120.19,-250.94,0,0,0,0,0,0
44150,8034,-720.00,8102.95,-344.76,0,0,0,0,0,0
44200,8144,2200.00,8111.16,164.20,0,0,0,0,0,0
44250,8068,-1520.00,8102.53,-172.65,0,0,0,0,0,0
44300,8088,400.00,8099.62,-58.12,0,0,0,0,0,0
44350,8032,-1120.00,8086.10,-270.49,0,0,0,0,0,0
44400,8064,640.00,8081.68,-88.39,0,0,0,0,0,0
44450,8052,-240.00,8075.74,-118.71,0,0,0,0,0,0
44500,8038,-280.00,8068.19,-150.98,0,0,0,0,0,0
44550,8094,1120.00,8073.36,103.22,0,0,0,0,0,0
44600,8070,-480.00,8072.68,-13.42,0,0,0,0,0,0
44650,8014,-1120.00,8060.95,-234.74,0,0,0,0,0,0
44700,8024,200.00,8053.56,-147.79,0,0,0,0,0,0
44750,8074,1000.00,8057.65,81.77,0,0,0,0,0,0
44800,8082,160.00,8062.52,97.41,0,0,0,0,0,0
44850,8052,-600.00,8060.41,-42.07,0,0,0,0,0,0
44900,8014,-760.00,8051.13,-185.65,0,0,0,0,0,0
44950,7940,-1480.00,8028.90,-444.52,0,0,0,0,0,0
45000,7996,1120.00,8022.32,-131.62,0,0,0,0,0,0
45050,7924,-1440.00,8002.66,-393.29,0,0,0,0,0,0
45100,7968,880.00,7995.73,-138.63,0,0,0,0,0,0
45150,7910,-1160.00,7978.58,-342.91,0,0,0,0,0,0
45200,7954,880.00,7973.67,-98.33,0,0,0,0,0,0
45250,7994,800.00,7977.73,81.34,0,0,0,0,0,0
45300,8000,120.00,7982.19,89.07,0,0,0,0,0,0
45350,7994,-120.00,7984.55,47.26,0,0,0,0,0,0
45400,7960,-680.00,7979.64,-98.19,0,0,0,0,0,0
45450,7940,-400.00,7971.71,-158.55,0,0,0,0,0,0
45500,7934,-120.00,7964.17,-150.85,0,0,0,0,0,0
45550,7886,-960.00,7948.54,-312.68,0,0,0,0,0,0
45600,8006,2400.00,7960.03,229.86,0,0,0,0,0,0
45650,7908,-1960.00,7949.62,-208.12,0,0,0,0,0,0
45700,7886,-440.00,7936.90,-254.49,0,0,0,0,0,0
45750,7926,800.00,7934.72,-43.59,0,0,0,0,0,0
45800,7910,-320.00,7929.77,-98.88,0,0,0,0,0,0
45850,7942,640.00,7932.22,48.91,0,0,0,0,0,0
45900,7974,640.00,7940.58,167.12,0,0,0,0,0,0
45950,7912,-1240.00,7934.86,-114.31,0,0,0,0,0,0
46000,7984,1440.00,7944.69,196.56,0,0,0,0,0,0
46050,7954,-600.00,7946.55,37.25,0,0,0,0,0,0
46100,7922,-640.00,7941.64,-98.20,0,0,0,0,0,0
46150,7922,0.00,7937.71,-78.56,0,0,0,0,0,0
46200,7852,-1400.00,7920.57,-342.85,0,0,0,0,0,0
46250,7850,-40.00,7906.46,-282.28,0,0,0,0,0,0
46300,7824,-520.00,7889.96,-329.82,0,0,0,0,0,0
46350,7880,1120.00,7887.97,-39.86,0,0,0,0,0,0
46400,7908,560.00,7891.98,80.12,0,0,0,0,0,0
46450,7894,-280.00,7892.38,8.09,0,0,0,0,0,0
46500,7942,960.00,7902.31,198.48,0,0,0,0,0,0
46550,7854,-1760.00,7892.64,-193.22,0,0,0,0,0,0
46600,7842,-240.00,7882.52,-202.58,0,0,0,0,0,0
46650,7822,-400.00,7870.41,-242.06,0,0,0,0,0,0
46700,7868,920.00,7869.93,-9.65,0,0,0,0,0,0
46750,7840,-560.00,7863.94,-119.72,0,0,0,0,0,0
46800,7774,-1320.00,7845.96,-359.78,0,0,0,0,0,0
46850,7828,1080.00,7842.36,-71.83,0,0,0,0,0,0
46900,7826,-40.00,7839.09,-65.46,0,0,0,0,0,0
46950,7830,80.00,7837.27,-36.37,0,0,0,0,0,0
47000,7796,-680.00,7829.02,-165.09,0,0,0,0,0,0
47050,7802,120.00,7823.61,-108.08,0,0,0,0,0,0
47100,7806,80.00,7820.09,-70.46,0,0,0,0,0,0
47150,7738,-1360.00,7803.67,-328.37,0,0,0,0,0,0
47200,7878,2800.00,7818.54,297.30,0,0,0,0,0,0
47250,7758,-2400.00,7806.43,-242.16,0,0,0,0,0,0
47300,7838,1600.00,7812.74,126.28,0,0,0,0,0,0
47350,7668,-3400.00,7783.80,-578.97,0,0,0,0,0,0
47400,7810,2840.00,7789.04,104.81,0,0,0,0,0,0
47450,7764,-920.00,7784.03,-100.15,0,0,0,0,0,0
47500,7800,720.00,7787.22,63.89,0,0,0,0,0,0
47550,7760,-800.00,7781.78,-108.90,0,0,0,0,0,0
47600,7772,240.00,7779.82,-39.11,0,0,0,0,0,0
47650,7738,-680.00,7771.46,-167.29,0,0,0,0,0,0
47700,7734,-80.00,7763.97,-149.83,0,0,0,0,0,0
47750,7744,200.00,7759.97,-79.86,0,0,0,0,0,0
47800,7726,-360.00,7753.18,-135.90,0,0,0,0,0,0
47850,7706,-400.00,7743.74,-188.71,0,0,0,0,0,0
47900,7744,760.00,7743.79,1.03,0,0,0,0,0,0
47950,7838,1880.00,7762.64,376.83,0,0,0,0,0,0
48000,7710,-2560.00,7752.11,-210.55,0,0,0,0,0,0
48050,7738,560.00,7749.29,-56.44,0,0,0,0,0,0
48100,7638,-2000.00,7727.03,-445.15,0,0,0,0,0,0
48150,7682,880.00,7718.02,-180.12,0,0,0,0,0,0
48200,7668,-280.00,7708.02,-200.10,0,0,0,0,0,0
48250,7654,-280.00,7697.21,-216.07,0,0,0,0,0,0
48300,7720,1320.00,7701.77,91.14,0,0,0,0,0,0
48350,7676,-880.00,7696.62,-103.09,0,0,0,0,0,0
48400,7678,40.00,7692.89,-74.47,0,0,0,0,0,0
48450,7668,-200.00,7687.91,-99.58,0,0,0,0,0,0
48500,7644,-480.00,7679.13,-175.66,0,0,0,0,0,0
48550,7644,0.00,7672.11,-140.53,0,0,0,0,0,0
48600,7666,440.00,7670.88,-24.42,0,0,0,0,0,0
48650,7622,-880.00,7661.11,-195.54,0,0,0,0,0,0
48700,7614,-160.00,7651.69,-188.43,0,0,0,0,0,0
48750,7606,-160.00,7642.55,-182.74,0,0,0,0,0,0
48800,7630,480.00,7640.04,-50.20,0,0,0,0,0,0
48850,7556,-1480.00,7623.23,-336.15,0,0,0,0,0,0
48900,7586,600.00,7615.79,-148.93,0,0,0,0,0,0
48950,7580,-120.00,7608.63,-143.14,0,0,0,0,0,0
49000,7592,240.00,7605.30,-66.51,0,0,0,0,0,0
49050,7472,-2400.00,7578.64,-533.21,0,0,0,0,0,0
49100,7580,2160.00,7578.91,5.43,0,0,0,0,0,0
49150,7448,-2640.00,7552.73,-523.65,0,0,0,0,0,0
49200,7576,2560.00,7557.38,93.08,0,0,0,0,0,0
49250,7540,-720.00,7553.91,-69.54,0,0,0,0,0,0
49300,7522,-360.00,7547.53,-127.63,0,0,0,0,0,0
49350,7464,-1160.00,7530.82,-334.10,0,0,0,0,0,0
49400,7546,1640.00,7533.86,60.71,0,0,0,0,0,0
49450,7486,-1200.00,7524.29,-191.43,0,0,0,0,0,0
49500,7572,1720.00,7533.83,190.86,0,0,0,0,0,0
49550,7532,-800.00,7533.46,-7.31,0,0,0,0,0,0
49600,7554,440.00,7537.57,82.15,0,0,0,0,0,0
49650,7494,-1200.00,7528.86,-174.28,0,0,0,0,0,0
49700,7526,640.00,7528.28,-11.43,0,0,0,0,0,0
49750,7516,-200.00,7525.83,-49.14,0,0,0,0,0,0
49800,7572,1120.00,7535.06,184.69,0,0,0,0,0,0
49850,7526,-920.00,7533.25,-36.25,0,0,0,0,0,0
49900,7534,160.00,7533.40,3.00,0,0,0,0,0,0
49950,7474,-1200.00,7521.52,-237.60,0,0,0,0,0,0
50000,7486,240.00,7514.42,-142.08,0,0,0,0,0,0
50050,7492,120.00,7509.93,-89.66,0,0,0,0,0,0
50100,7412,-1600.00,7490.35,-391.73,0,0,0,0,0,0
50150,7452,800.00,7482.68,-153.39,0,0,0,0,0,0
50200,7504,1040.00,7486.94,85.29,0,0,0,0,0,0
50250,7514,200.00,7492.35,108.23,0,0,0,0,0,0
50300,7534,400.00,7500.68,166.59,0,0,0,0,0,0
50350,7412,-2440.00,7482.95,-354.73,0,0,0,0,0,0
50400,7396,-320.00,7465.56,-347.78,0,0,0,0,0,0
50450,7380,-320.00,7448.45,-342.23,0,0,0,0,0,0
50500,7266,-2280.00,7411.96,-729.79,0,0,0,0,0,0
50550,7408,2840.00,7411.16,-15.83,0,0,0,0,0,0
50600,7458,1000.00,7420.53,187.34,0,0,0,0,0,0
50650,7412,-920.00,7418.83,-34.13,0,0,0,0,0,0
50700,7438,520.00,7422.66,76.70,0,0,0,0,0,0
50750,7438,0.00,7425.73,61.36,0,0,0,0,0,0
50800,7388,-1000.00,7418.18,-150.92,0,0,0,0,0,0
50850,7382,-120.00,7410.95,-144.73,0,0,0,0,0,0
50900,7398,320.00,7408.36,-51.79,0,0,0,0,0,0
50950,7410,240.00,7408.69,6.57,0,0,0,0,0,0
51000,7452,840.00,7417.35,173.26,0,0,0,0,0,0
51050,7436,-320.00,7421.08,74.61,0,0,0,0,0,0
51100,7400,-720.00,7416.86,-84.32,0,0,0,0,0,0
51150,7424,480.00,7418.29,28.54,0,0,0,0,0,0
51200,7426,40.00,7419.83,30.84,0,0,0,0,0,0
51250,7394,-640.00,7414.67,-103.33,0,0,0,0,0,0
51300,7356,-760.00,7402.93,-234.67,0,0,0,0,0,0
51350,7314,-840.00,7385.15,-355.73,0,0,0,0,0,0
51400,7352,760.00,7378.52,-132.59,0,0,0,0,0,0
51450,7376,480.00,7378.01,-10.07,0,0,0,0,0,0
51500,7374,-40.00,7377.21,-16.05,0,0,0,0,0,0
51550,7368,-120.00,7375.37,-36.85,0,0,0,0,0,0
51600,7432,1280.00,7386.69,226.52,0,0,0,0,0,0
51650,7388,-880.00,7386.96,5.22,0,0,0,0,0,0
51700,7374,-280.00,7384.36,-51.83,0,0,0,0,0,0
51750,7378,80.00,7383.09,-25.46,0,0,0,0,0,0
51800,7410,640.00,7388.47,107.64,0,0,0,0,0,0
51850,7364,-920.00,7383.58,-97.89,0,0,0,0,0,0
51900,7480,2320.00,7402.86,385.68,0,0,0,0,0,0
51950,7392,-1760.00,7400.69,-43.45,0,0,0,0,0,0
52000,7332,-1200.00,7386.95,-274.77,0,0,0,0,0,0
52050,7364,640.00,7382.36,-91.81,0,0,0,0,0,0
52100,7354,-200.00,7376.69,-113.45,0,0,0,0,0,0
52150,7350,-80.00,7371.35,-106.76,0,0,0,0,0,0
52200,7316,-680.00,7360.28,-221.41,0,0,0,0,0,0
52250,7388,1440.00,7365.83,110.88,0,0,0,0,0,0
52300,7294,-1880.00,7351.46,-287.30,0,0,0,0,0,0
52350,7312,360.00,7343.57,-157.84,0,0,0,0,0,0
52400,7308,-80.00,7336.45,-142.28,0,0,0,0,0,0
52450,7274,-680.00,7323.96,-249.81,0,0,0,0,0,0
52500,7274,0.00,7313.97,-199.85,0,0,0,0,0,0
52550,7244,-600.00,7299.98,-279.88,0,0,0,0,0,0
52600,7252,160.00,7290.38,-191.90,0,0,0,0,0,0
52650,7252,0.00,7282.70,-153.53,0,0,0,0,0,0
52700,7230,-440.00,7272.16,-210.82,0,0,0,0,0,0
52750,7190,-800.00,7255.73,-328.65,0,0,0,0,0,0
52800,7192,40.00,7242.99,-254.92,0,0,0,0,0,0
52850,7220,560.00,7238.39,-91.94,0,0,0,0,0,0
52900,7214,-120.00,7233.51,-97.55,0,0,0,0,0,0
52950,7228,280.00,7232.41,-22.04,0,0,0,0,0,0
53000,7156,-1440.00,7217.13,-305.63,0,0,0,0,0,0
53050,7224,1360.00,7218.50,27.49,0,0,0,0,0,0
53100,7182,-840.00,7211.20,-146.01,0,0,0,0,0,0
53150,7162,-400.00,7201.36,-196.81,0,0,0,0,0,0
53200,7210,960.00,7203.09,34.56,0,0,0,0,0,0
53250,7142,-1360.00,7190.87,-244.36,0,0,0,0,0,0
53300,7246,2080.00,7201.90,220.52,0,0,0,0,0,0
53350,7168,-1560.00,7195.12,-135.59,0,0,0,0,0,0
53400,7220,1040.00,7200.09,99.53,0,0,0,0,0,0
53450,7170,-1000.00,7194.08,-120.38,0,0,0,0,0,0
53500,7154,-320.00,7186.06,-160.30,0,0,0,0,0,0
53550,7168,280.00,7182.45,-72.24,0,0,0,0,0,0
53600,7126,-840.00,7171.16,-225.79,0,0,0,0,0,0
53650,7122,-80.00,7161.33,-196.63,0,0,0,0,0,0
53700,7104,-360.00,7149.86,-229.31,0,0,0,0,0,0
53750,7150,920.00,7149.89,0.56,0,0,0,0,0,0
53800,7100,-1000.00,7139.91,-199.56,0,0,0,0,0,0
53850,7118,360.00,7135.53,-87.65,0,0,0,0,0,0
53900,7116,-40.00,7131.62,-78.12,0,0,0,0,0,0
53950,7104,-240.00,7126.10,-110.50,0,0,0,0,0,0
54000,7142,760.00,7129.28,63.60,0,0,0,0,0,0
54050,7230,1760.00,7149.42,402.88,0,0,0,0,0,0
54100,7208,-440.00,7161.14,234.31,0,0,0,0,0,0
54150,7106,-2040.00,7150.11,-220.56,0,0,0,0,0,0
54200,7134,560.00,7146.89,-64.44,0,0,0,0,0,0
54250,7122,-240.00,7141.91,-99.55,0,0,0,0,0,0
54300,7080,-840.00,7129.53,-247.65,0,0,0,0,0,0
54350,7104,480.00,7124.42,-102.11,0,0,0,0,0,0
54400,7206,2040.00,7140.74,326.31,0,0,0,0,0,0
54450,7154,-1040.00,7143.39,53.05,0,0,0,0,0,0
54500,7094,-1200.00,7133.51,-197.56,0,0,0,0,0,0
54550,7084,-200.00,7123.61,-198.05,0,0,0,0,0,0
54600,7068,-320.00,7112.49,-222.44,0,0,0,0,0,0
54650,7084,320.00,7106.79,-113.96,0,0,0,0,0,0
54700,7044,-800.00,7094.23,-251.16,0,0,0,0,0,0
54750,7100,1120.00,7095.39,23.07,0,0,0,0,0,0
54800,7090,-200.00,7094.31,-21.54,0,0,0,0,0,0
54850,7070,-400.00,7089.45,-97.24,0,0,0,0,0,0
54900,7052,-360.00,7081.96,-149.79,0,0,0,0,0,0
54950,7028,-480.00,7071.17,-215.83,0,0,0,0,0,0
55000,7070,840.00,7070.93,-4.67,0,0,0,0,0,0
55050,7092,440.00,7075.15,84.27,0,0,0,0,0,0
55100,6990,-2040.00,7058.12,-340.59,0,0,0,0,0,0
55150,6966,-480.00,7039.69,-368.47,0,0,0,0,0,0
55200,7048,1640.00,7041.35,33.22,0,0,0,0,0,0
55250,6936,-2240.00,7020.28,-421.42,0,0,0,0,0,0
55300,6992,1120.00,7014.63,-113.13,0,0,0,0,0,0
55350,6920,-1440.00,6995.70,-378.51,0,0,0,0,0,0
55400,6964,880.00,6989.36,-126.81,0,0,0,0,0,0
55450,6976,240.00,6986.69,-53.45,0,0,0,0,0,0
55500,6978,40.00,6984.95,-34.76,0,0,0,0,0,0
55550,6944,-680.00,6976.76,-163.81,0,0,0,0,0,0
55600,6964,400.00,6974.21,-51.04,0,0,0,0,0,0
55650,6944,-400.00,6968.17,-120.83,0,0,0,0,0,0
55700,7012,1360.00,6976.93,175.33,0,0,0,0,0,0
55750,7044,640.00,6990.35,268.26,0,0,0,0,0,0
55800,6982,-1240.00,6988.68,-33.39,0,0,0,0,0,0
55850,7020,760.00,6994.94,125.29,0,0,0,0,0,0
55900,6968,-1040.00,6989.55,-107.76,0,0,0,0,0,0
55950,6958,-200.00,6983.24,-126.21,0,0,0,0,0,0
56000,6938,-400.00,6974.19,-180.98,0,0,0,0,0,0
56050,6944,120.00,6968.16,-120.78,0,0,0,0,0,0
56100,6932,-240.00,6960.92,-144.62,0,0,0,0,0,0
56150,6898,-680.00,6948.34,-251.70,0,0,0,0,0,0
56200,6858,-800.00,6930.27,-361.36,0,0,0,0,0,0
56250,6872,280.00,6918.62,-233.09,0,0,0,0,0,0
56300,6808,-1280.00,6896.49,-442.47,0,0,0,0,0,0
56350,6816,160.00,6880.39,-321.97,0,0,0,0,0,0
56400,6892,1520.00,6882.72,46.42,0,0,0,0,0,0
56450,6858,-680.00,6877.77,-98.87,0,0,0,0,0,0
56500,6880,440.00,6878.22,8.91,0,0,0,0,0,0
56550,6820,-1200.00,6866.57,-232.87,0,0,0,0,0,0
56600,6826,120.00,6858.46,-162.29,0,0,0,0,0,0
56650,6804,-440.00,6847.57,-217.84,0,0,0,0,0,0
56700,6858,1080.00,6849.65,41.73,0,0,0,0,0,0
56750,6838,-400.00,6847.32,-46.61,0,0,0,0,0,0
56800,6832,-120.00,6844.26,-61.29,0,0,0,0,0,0
56850,6838,120.00,6843.01,-25.04,0,0,0,0,0,0
56900,6864,520.00,6847.21,83.97,0,0,0,0,0,0
56950,6782,-1640.00,6834.16,-260.82,0,0,0,0,0,0
57000,6826,880.00,6832.53,-32.66,0,0,0,0,0,0
57050,6820,-120.00,6830.03,-50.13,0,0,0,0,0,0
57100,6792,-560.00,6822.42,-152.10,0,0,0,0,0,0
57150,6768,-480.00,6811.54,-217.69,0,0,0,0,0,0
57200,6806,760.00,6810.43,-22.15,0,0,0,0,0,0
57250,6804,-40.00,6809.14,-25.71,0,0,0,0,0,0
57300,6798,-120.00,6806.91,-44.57,0,0,0,0,0,0
57350,6754,-880.00,6796.33,-211.66,0,0,0,0,0,0
57400,6820,1320.00,6801.07,94.68,0,0,0,0,0,0
57450,6798,-440.00,6800.45,-12.27,0,0,0,0,0,0
57500,6768,-600.00,6793.96,-129.80,0,0,0,0,0,0
57550,6836,1360.00,6802.37,168.15,0,0,0,0,0,0
57600,6824,-240.00,6806.70,86.52,0,0,0,0,0,0
57650,6776,-960.00,6800.56,-122.78,0,0,0,0,0,0
57700,6826,1000.00,6805.65,101.78,0,0,0,0,0,0
57750,6786,-800.00,6801.72,-78.58,0,0,0,0,0,0
57800,6776,-200.00,6796.57,-102.86,0,0,0,0,0,0
57850,6762,-280.00,6789.66,-138.29,0,0,0,0,0,0
57900,6746,-320.00,6780.93,-174.64,0,0,0,0,0,0
57950,6702,-880.00,6765.14,-315.70,0,0,0,0,0,0
58000,6700,-40.00,6752.11,-260.57,0,0,0,0,0,0
58050,6792,1840.00,6760.09,159.55,0,0,0,0,0,0
58100,6676,-2320.00,6743.27,-336.37,0,0,0,0,0,0
58150,6712,720.00,6737.02,-125.09,0,0,0,0,0,0
58200,6674,-760.00,6724.41,-252.07,0,0,0,0,0,0
58250,6688,280.00,6717.13,-145.65,0,0,0,0,0,0
58300,6644,-880.00,6702.51,-292.53,0,0,0,0,0,0
58350,6652,160.00,6692.40,-202.02,0,0,0,0,0,0
58400,6664,240.00,6686.72,-113.61,0,0,0,0,0,0
58450,6634,-600.00,6676.18,-210.90,0,0,0,0,0,0
58500,6636,40.00,6668.14,-160.71,0,0,0,0,0,0
58550,6648,240.00,6664.11,-80.58,0,0,0,0,0,0
58600,6670,440.00,6665.29,23.54,0,0,0,0,0,0
58650,6672,40.00,6666.63,26.84,0,0,0,0,0,0
58700,6724,1040.00,6678.11,229.46,0,0,0,0,0,0
58750,6678,-920.00,6678.08,-0.43,0,0,0,0,0,0
58800,6676,-40.00,6677.67,-8.34,0,0,0,0,0,0
58850,6590,-1720.00,6660.13,-350.67,0,0,0,0,0,0
58900,6636,920.00,6655.31,-96.53,0,0,0,0,0,0
58950,6612,-480.00,6646.65,-173.23,0,0,0,0,0,0
59000,6644,640.00,6646.12,-10.59,0,0,0,0,0,0
59050,6680,720.00,6652.89,135.54,0,0,0,0,0,0
59100,6610,-1400.00,6644.31,-171.57,0,0,0,0,0,0
59150,6584,-520.00,6632.25,-241.26,0,0,0,0,0,0
59200,6646,1240.00,6635.00,54.99,0,0,0,0,0,0
59250,6676,600.00,6643.20,163.99,0,0,0,0,0,0
59300,6690,280.00,6652.56,187.20,0,0,0,0,0,0
59350,6690,0.00,6660.05,149.76,0,0,0,0,0,0
59400,6686,-80.00,6665.24,103.81,0,0,0,0,0,0
