#version,serial,flight,call,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,pyro,igniter_a,igniter_b,igniter_c,igniter_d,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6, 6733, 4,N0CALL,    -0.20, 3,   boost,   14.08,  99947.00,  115.34,    0.25,    1.02, 37.9, 0.00, 3.88, 3.86,  24.33,  -1.92,   0.18,  -0.29,   0.80,   5.37,  -0.61,   0.29,   0.34,   4.99, 3.87, 0.00, 0.00, 0.00, 3.83, 1, 1,  9,  39.3902864,  -8.2888481,   155.0, 2021, 10, 15, 16, 12, 50,        1,        3, 321,  73,   1.5,   0.9,   1.2,  0, 37,  0,  0, 27,  0, 13,  0,  0,  0,  0,  0, 23, 30, 22,  0,  0, 26,  0, 32,  0,  0,  0, 26,  0,  0,  0,  0,  0, 20,  0,  0
6, 6733, 4,N0CALL,    -0.19, 3,   boost,   18.10,  99928.00,  116.94,    1.85,    1.17, 37.9, 0.00, 3.88, 3.86,  24.53,  -1.16,  -0.77,   9.78,  -0.91,  -6.41,  -0.62,   0.30,   0.36,   4.99, 3.87, 0.00, 0.00, 0.00, 3.83, 1, 1,  9,  39.3902864,  -8.2888481,   155.0, 2021, 10, 15, 16, 12, 50,        1,        3, 321,  73,   1.5,   0.9,   1.2,  0, 37,  0,  0, 27,  0, 13,  0,  0,  0,  0,  0, 23, 30, 22,  0,  0, 26,  0, 32,  0,  0,  0, 26,  0,  0,  0,  0,  0, 20,  0,  0
6, 6733, 4,N0CALL,    -0.18, 3,   boost,   18.10,  99923.00,  117.36,    2.27,    1.33, 37.9, 0.00, 3.88, 3.86,  27.95,   2.04,   0.14,   8.62,   0.86,  -7.14,  -0.66,   0.30,   0.31,   4.99, 3.87, 0.00, 0.00, 0.00, 3.83, 1, 1,  9,  39.3902864,  -8.2888481,   155.0, 2021, 10, 15, 16, 12, 50,        1,        3, 321,  73,   1.5,   0.9,   1.2,  0, 37,  0,  0, 27,  0, 13,  0,  0,  0,  0,  0, 23, 30, 22,  0,  0, 26,  0, 32,  0,  0,  0, 26,  0,  0,  0,  0,  0, 20,  0,  0
6, 6733, 4,N0CALL,    -0.17, 3,   boost,   12.57,  99930.00,  116.78,    1.68,    1.49, 37.9, 0.00, 3.88, 3.86,  18.41,   1.65,   0.64,   0.32,  -2.13,   7.94,  -0.67,   0.27,   0.30,   4.99, 3.87, 0.00, 0.00, 0.00, 3.83, 1, 1,  9,  39.3902864,  -8.2888481,   155.0, 2021, 10, 15, 16, 12, 50,        1,        3, 321,  73,   1.5,   0.9,   1.2,  0, 37,  0,  0, 27,  0, 13,  0,  0,  0,  0,  0, 23, 30, 22,  0,  0, 26,  0, 32,  0,  0,  0, 26,  0,  0,  0,  0,  0, 20,  0,  0
6, 6733, 4,N0CALL,    -0.16, 3,   boost,   13.08,  99928.00,  116.94,    1.85,    1.66, 37.9, 0.00, 3.88, 3.86,  23.42,   1.75,  -1.13,   0.68,   0.01,   1.71,  -0.71,   0.24,   0.33,   4.99, 3.87, 0.00, 0.00, 0.00, 3.83, 1, 1,  9,  39.3902864,  -8.2888481,   155.0, 2021, 10, 15, 16, 12, 50,        1,        3, 321,  73,   1.5,   0.9,   1.2,  0, 37,  0,  0, 27,  0, 13,  0,  0,  0,  0,  0, 23, 30, 22,  0,  0, 26,  0, 32,  0,  0,  0, 26,  0,  0,  0,  0,  0, 20,  0,  0
6, 6733, 4,N0CALL,    -0.15, 3,   boost,   21.62,  99926.00,  117.11,    2.02,    1.86, 37.9, 0.00, 3.88, 3.86,  23.42,   1.75,  -1.13,   0.68,   0.01,   1.71,  -0.71,   0.24,   0.33,   4.99, 3.87, 0.00, 0.00, 0.00, 3.83, 1, 1,  9,  39.3902864,  -8.2888481,   155.0, 2021, 10, 15, 16, 12, 50,        1,        3, 321,  73,   1.5,   0.9,   1.2,  0, 37,  0,  0, 27,  0, 13,  0,  0,  0,  0,  0, 23, 30, 22,  0,  0, 26,  0, 32,  0,  0,  0, 26,  0,  0,  0,  0,  0, 20,  0,  0
6, 6733, 4,N0CALL,    -0.14, 3,   boost,   24.64,  99938.00,  116.10,    1.01,    2.08, 37.9, 0.00, 3.88, 3.86,  37.94,  -0.80,   5.17,  19.18,  -1.52,  -8.54,  -0.70,   0.14,   0.42,   4.99, 3.87, 0.00, 0.00, 0.00, 3.83, 1, 1,  9,  39.3902864,  -8.2888481,   155.0, 2021, 10, 15, 16, 12, 50,        1,        3, 321,  73,   1.5,   0.9,   1.2,  0, 37,  0,  0, 27,  0, 13,  0,  0,  0,  0,  0, 23, 30, 22,  0,  0, 26,  0, 32,  0,  0,  0, 26,  0,  0,  0,  0,  0, 20,  0,  0
6, 6733, 4,N0CALL,    -0.13, 3,   boost,   31.18,  99924.00,  117.28,    2.19,    2.33, 37.9, 0.00, 3.88, 3.86,  31.10,   1.24,   1.77,  15.52,  -7.01,   8.18,  -0.68,   0.10,   0.40,   4.99, 3.87, 0.00, 0.00, 0.00, 3.83, 1, 1,  9,  39.3902864,  -8.2888481,   155.0, 2021, 10, 15, 16, 12, 50,        1,        3, 321,  73,   1.5,   0.9,   1.2,  0, 37,  0,  0, 27,  0, 13,  0,  0,  0,  0,  0, 23, 30, 22,  0,  0, 26,  0, 32,  0,  0,  0, 26,  0,  0,  0,  0,  0, 20,  0,  0
6, 6733, 4,N0CALL,    -0.12, 3,   boost,   27.66,  99921.00,  117.53,    2.44,    2.60, 37.9, 0.00, 3.88, 3.86,  37.91,  -1.24,   1.01,   6.97,   1.66,   1.10,  -0.63,   0.09,   0.43,   4.99, 3.87, 0.00, 0.00, 0.00, 3.83, 1, 1,  9,  39.3902864,  -8.2888481,   155.0, 2021, 10, 15, 16, 12, 50,        1,        3, 321,  73,   1.5,   0.9,   1.2,  0, 37,  0,  0, 27,  0, 13,  0,  0,  0,  0,  0, 23, 30, 22,  0,  0, 26,  0, 32,  0,  0,  0, 26,  0,  0,  0,  0,  0, 20,  0,  0
6, 6733, 4,N0CALL,    -0.11, 3,   boost,   27.66,  99925.00,  117.20,    2.10,    2.90, 37.9, 0.00, 3.88, 3.86,  44.58,  -2.30,  -0.79,  21.86,   7.52, -10.56,  -0.60,   0.04,   0.44,   4.99, 3.87, 0.00, 0.00, 0.00, 3.83, 1, 1,  9,  39.3902864,  -8.2888481,   155.0, 2021, 10, 15, 16, 12, 50,        1,        3, 321,  73,   1.5,   0.9,   1.2,  0, 37,  0,  0, 27,  0, 13,  0,  0,  0,  0,  0, 23, 30, 22,  0,  0, 26,  0, 32,  0,  0,  0, 26,  0,  0,  0,  0,  0, 20,  0,  0
