time,pressure
1.11648,99495.5391
1.138585,99476.1953
1.162585,99447.1875
1.186585,99447.1875
1.23656,99437.5234
1.23656,99437.5234
1.258585,99369.8359
1.282585,99389.1797
1.306585,99379.5
1.354728,99282.7969
1.354728,99282.7969
1.378594,99263.4609
1.402588,99263.4609
1.426585,99253.7891
1.47648,99205.4453
1.47648,99205.4453
1.498588,99137.7578
1.522588,99147.4219
1.546585,99079.7266
1.570585,99089.4062
1.61849,99021.7109
1.61849,99021.7109
1.642588,98944.3594
1.666585,98915.3516
1.690588,98896.0078
1.73849,98828.3047
1.73849,98828.3047
1.762603,98818.6406
1.786591,98828.3047
1.836834,98770.2969
1.836834,98770.2969
1.858588,98702.6016
1.882588,98712.2812
1.906588,98702.6016
1.956496,98576.9141
1.956496,98576.9141
1.978588,98576.9141
2.002591,98586.5781
2.026588,98509.2109
2.074734,98460.8594
2.074734,98460.8594
2.098597,98402.8516
2.122591,98383.5078
2.146591,98315.8125
2.195078,98267.4609
2.195078,98267.4609
2.218591,98257.7891
2.242588,98190.1094
2.266588,98132.0859
2.316496,98074.0703
2.316496,98074.0703
2.338591,98064.3906
2.362591,98025.7188
2.386591,97977.375
2.436462,97890.3359
2.436462,97890.3359
2.458594,97890.3359
2.482591,97841.9766
2.506591,97764.625
2.530591,97764.625
2.556535,97706.6094
2.578594,97696.9453
2.602594,97658.2578
2.626591,97619.5781
2.67687,97493.875
2.698496,97455.1875
2.698496,97455.1875
2.722591,97397.1797
2.746591,97387.5
2.796541,97319.8203
2.796541,97319.8203
2.818594,97281.1328
2.842594,97203.7656
2.866594,97223.1094
2.890594,97184.4375
2.938496,97087.7422
2.938496,97087.7422
2.962594,97029.7109
2.986594,96962.0391
3.036877,96904.0078
3.036877,96904.0078
3.058594,96826.6406
3.082597,96768.6328
3.106594,96768.6328
3.130597,96700.9375
3.154768,96652.5859
3.178597,96642.9219
3.202594,96594.5781
3.226594,96536.5547
3.276486,96459.1953
3.298499,96401.1641
3.298499,96401.1641
3.322597,96391.5078
3.346597,96275.4609
3.395133,96207.7734
3.395133,96207.7734
3.418621,96188.4453
3.442597,96111.0781
3.466597,96091.7344
3.516624,95975.7109
3.516624,95975.7109
3.5386,95956.3672
3.562612,95917.6797
3.5866,95840.3125
3.636435,95714.6094
3.636435,95714.6094
3.6586,95714.6094
3.682597,95646.9141
3.706597,95579.2422
3.756447,95395.5078
3.756447,95395.5078
3.7786,95308.4766
3.8026,95211.7656
3.826606,95134.4141
3.876429,95018.375
3.898502,94950.6953
3.898502,94950.6953
3.9226,94815.3125
3.9466,94766.9688
3.995088,94641.25
4.018506,94592.8984
4.018506,94592.8984
4.0426,94515.5469
4.0666,94457.5156
4.115097,94264.125
4.115097,94264.125
4.138603,94196.4297
4.1626,94196.4297
4.186603,94080.3906
4.236883,93896.6719
4.236883,93896.6719
4.258603,93828.9844
4.282603,93712.9453
4.306603,93635.5859
4.356438,93500.2109
4.356438,93500.2109
4.378603,93451.8594
4.402603,93384.1641
4.426603,93268.125
4.474749,93074.7344
4.474749,93074.7344
4.498603,93007.0391
4.522606,92949.0312
4.546621,92881.3281
4.570615,92823.3125
4.618506,92629.9141
4.618506,92629.9141
4.642603,92523.5469
4.666603,92446.1875
4.690606,92378.4922
4.738509,92214.1094
4.738509,92214.1094
4.762606,92146.4219
4.786606,92069.0625
4.836581,91875.6562
4.836581,91875.6562
4.858606,91759.625
4.882606,91691.9375
4.906637,91633.9141
4.954749,91479.1875
4.954749,91479.1875
4.978606,91372.8203
5.002609,91305.1484
5.026606,91256.7891
5.076444,91053.7266
5.076444,91053.7266
5.098606,91005.3672
5.122606,90899.0078
5.146609,90811.9688
5.196517,90686.2656
5.196517,90686.2656
5.218609,90628.2422
5.242609,90492.8672
5.266624,90434.8438
5.315106,90251.1172
5.315106,90251.1172
5.338609,90183.4219
5.362609,90125.4141
5.386609,90057.7188
5.434762,89864.3281
5.434762,89864.3281
5.458612,89825.6406
5.482609,89719.2812
5.506609,89583.8828
5.530609,89525.8828
5.55492,89496.8672
5.578609,89361.4844
5.602643,89303.4688
5.626637,89255.1172
5.67659,89129.4141
5.698515,88994.0312
5.698515,88994.0312
5.722609,89003.6953
5.746609,88878
5.795136,88694.2656
5.795136,88694.2656
5.818612,88607.2344
5.842612,88558.8828
5.866612,88491.1953
5.890612,88433.1797
5.938515,88317.1406
5.938515,88317.1406
5.962612,88181.7578
5.986643,88114.0703
6.036587,87940
6.036587,87940
6.058612,87843.3203
6.082612,87814.2969
6.106612,87736.9375
6.130612,87611.2344
6.154774,87601.5625
6.178615,87485.5234
6.202615,87369.4922
6.226612,87340.4766
6.275112,87089.0703
6.298518,87050.3828
6.298518,87050.3828
6.32263,86982.6875
6.346627,86856.9844
6.39656,86731.2656
6.39656,86731.2656
6.418615,86605.5703
6.442615,86605.5703
6.466615,86557.2188
6.515103,86421.8359
6.515103,86421.8359
6.538615,86305.8125
6.562615,86257.4531
6.586615,86180.0938
6.634762,86064.0547
6.634762,86064.0547
6.658618,86006.0391
6.682621,85909.3438
6.706615,85860.9844
6.754762,85696.6094
6.754762,85696.6094
6.778618,85619.2344
6.802618,85628.9141
6.826618,85561.2109
6.874752,85445.1875
6.898521,85358.1484
6.898521,85358.1484
6.922643,85261.4531
6.946618,85213.0938
6.996526,85077.7266
7.01853,85010.0312
7.01853,85010.0312
7.042618,84971.3516
7.066618,84845.6484
7.116523,84758.6094
7.116523,84758.6094
7.138621,84729.6016
7.162621,84661.9297
7.186618,84574.8828
7.236584,84400.8281
7.236584,84400.8281
7.258621,84323.4609
7.282621,84294.4688
7.306621,84226.7734
7.354768,84101.0547
7.354768,84101.0547
7.378621,84033.3828
7.402649,83975.3516
7.426618,83965.6797
7.476526,83752.9531
7.476526,83752.9531
7.498621,83733.6094
7.522621,83627.2422
7.546621,83598.2266
7.570621,83607.8984
7.618527,83433.8438
7.618527,83433.8438
7.642624,83385.4922
7.666621,83298.4609
7.690621,83250.1172
7.738533,83047.0547
7.738533,83047.0547
7.762624,83056.7188
7.786624,82979.3594
7.836901,82814.9609
7.836901,82814.9609
7.858624,82795.6328
7.88263,82698.9219
7.906621,82669.9297
7.956395,82553.875
7.956395,82553.875
7.978624,82486.1953
8.002624,82495.8594
8.026624,82341.1406
8.074783,82234.7734
8.074783,82234.7734
8.098627,82176.75
8.122627,82099.3906
8.146624,82060.7266
8.195124,81925.3281
8.195124,81925.3281
8.218627,81925.3281
8.242627,81857.6562
8.266627,81751.2734
8.316465,81615.9062
8.316465,81615.9062
8.338627,81538.5391
8.362627,81557.8828
8.386658,81480.5234
8.43734,81374.1484
8.43734,81374.1484
8.458627,81306.4609
8.482627,81238.7812
8.506627,81171.0781
8.530627,81122.7266
8.556529,81113.0625
8.57863,81064.7188
8.602627,80939
8.626627,80871.3281
8.676895,80803.6328
8.69853,80745.6172
8.69853,80745.6172
8.722658,80677.9141
8.74663,80619.9062
8.796572,80542.5312
8.796572,80542.5312
8.81863,80494.1953
8.84263,80426.5078
8.866627,80407.1641
8.89063,80320.1328
8.938533,80184.75
8.938533,80184.75
8.96263,80184.75
8.98663,80059.0469
9.036895,79991.3594
9.036895,79991.3594
9.05863,79933.3281
9.082664,79923.6641
9.106658,79817.2969
9.13063,79797.9609
9.154838,79749.6094
9.178634,79672.2578
9.20263,79652.9141
9.226634,79623.9062
9.276538,79498.2031
9.298536,79449.8438
9.298536,79449.8438
9.32263,79362.8203
9.34663,79382.1641
9.395158,79208.1016
9.395158,79208.1016
9.418634,79111.3984
9.442646,79043.7109
9.466649,79043.7109
9.516541,78937.3359
9.516541,78937.3359
9.538637,78850.3125
9.562634,78859.9766
9.586634,78859.9766
9.636483,78676.25
9.636483,78676.25
9.658637,78608.5547
9.682637,78608.5547
9.706634,78550.5469
9.756422,78482.8516
9.756422,78482.8516
9.778637,78424.8281
9.802649,78424.8281
9.826646,78347.4766
9.876541,78231.4297
9.898539,78173.4219
9.898539,78173.4219
9.922637,78144.4141
9.946637,78105.7266
9.995136,77989.6875
10.018539,77989.6875
10.018539,77989.6875
10.042637,77931.6641
10.066637,77922
10.115124,77796.2969
10.115124,77796.2969
10.13864,77738.2656
10.162643,77718.9297
10.18664,77680.2578
10.23691,77564.2109
10.23691,77564.2109
10.25864,77554.5391
10.28264,77515.8594
10.306637,77486.8594
10.356383,77428.8281
10.356383,77428.8281
10.37864,77361.1484
10.40264,77303.1172
10.42664,77254.7812
10.47478,77167.75
10.47478,77167.75
10.498649,77129.0703
10.52264,77129.0703
10.54664,77061.375
10.570637,76984.0234
10.618542,76964.6797
10.618542,76964.6797
10.64264,76935.6641
10.66664,76887.3281
10.690643,76838.9688
10.738545,76742.2734
10.738545,76742.2734
10.762643,76751.9453
10.78664,76684.25
10.836685,76548.875
10.836685,76548.875
10.858643,76539.2031
10.882643,76442.5
10.906643,76452.1719
10.954789,76365.1484
10.954789,76365.1484
10.978643,76365.1484
11.002643,76316.7891
11.026643,76258.7812
11.076547,76191.0859
11.076547,76191.0859
11.098643,76133.0703
11.122643,76133.0703
11.146643,76055.7109
11.196538,75997.6875
11.196538,75997.6875
11.218646,75988.0156
11.242643,75959.0078
11.266643,75949.3359
11.315142,75804.2891
11.315142,75804.2891
11.338646,75746.2734
11.362646,75746.2734
11.386646,75755.9453
11.435624,75630.2344
11.435624,75630.2344
11.458646,75639.9062
11.482646,75572.2109
11.506643,75562.5469
11.530643,75504.5234
11.554944,75514.1953
11.578658,75436.8359
11.602655,75446.5
11.626646,75446.5
11.676621,75311.125
11.698548,75320.7969
11.698548,75320.7969
11.722646,75272.4531
11.746646,75262.7812
11.795185,75195.0859
11.795185,75195.0859
11.818649,75137.0703
11.842649,75059.7109
11.866664,75069.3828
11.890649,75069.3828
11.938551,74943.6719
11.938551,74943.6719
11.962649,74943.6719
11.986649,74904.9922
12.036624,74895.3203
12.036624,74895.3203
12.058649,74875.9844
12.082652,74885.6484
12.106649,74808.2891
12.130649,74759.9453
12.154822,74692.25
12.178649,74701.9219
12.202649,74692.25
12.226661,74663.2422
12.275136,74624.5625
12.298554,74576.2109
12.298554,74576.2109
12.322652,74508.5234
12.346652,74508.5234
12.396596,74392.4844
12.396596,74392.4844
12.418652,74382.8125
12.442652,74373.1484
12.466649,74334.4688
12.515152,74247.4453
12.515152,74247.4453
12.538652,74257.1094
12.562655,74228.1016
12.586682,74199.0859
12.634786,74131.3984
12.634786,74131.3984
12.658652,74131.3984
12.682652,74073.3828
12.706652,74005.6875
12.754798,74015.3594
12.754798,74015.3594
12.778655,73947.6719
12.802655,73957.3438
12.826652,73947.6719
12.874798,73899.3203
12.898557,73879.9766
12.898557,73879.9766
12.922658,73831.6328
12.946652,73783.2812
12.99655,73705.9219
13.018557,73696.25
13.018557,73696.25
13.042655,73705.9219
13.066655,73647.9062
13.116563,73580.2188
13.116563,73580.2188
13.138655,73570.5469
13.162655,73570.5469
13.186655,73522.1953
13.236639,73444.8359
13.236639,73444.8359
13.258655,73454.5078
13.282658,73454.5078
13.306658,73386.8125
13.354792,73386.8125
13.354792,73386.8125
13.378655,73309.4531
13.402655,73328.7969
13.426655,73270.7734
13.476502,73193.4219
13.476502,73193.4219
13.498658,73203.0938
13.522664,73193.4219
13.546658,73145.0703
13.570658,73116.0625
13.61856,73048.375
13.61856,73048.375
13.642691,73029.0312
13.666682,73019.3594
13.690658,73019.3594
13.73856,72903.3203
13.73856,72903.3203
13.762661,72893.6484
13.786661,72903.3203
13.836886,72835.6328
13.836886,72835.6328
13.858658,72825.9609
13.882658,72787.2812
13.906658,72767.9375
13.956459,72748.6094
13.956459,72748.6094
13.978691,72709.9297
14.002661,72709.9297
14.026661,72642.2344
14.074792,72642.2344
14.074792,72642.2344
14.098661,72632.5703
14.122661,72574.5469
14.146661,72593.8906
14.195161,72516.5234
14.195161,72516.5234
14.218664,72516.5234
14.242661,72526.1953
14.266661,72458.5078
14.316691,72458.5078
14.316691,72458.5078
14.338661,72381.1484
14.362661,72332.8047
14.386664,72323.1328
14.437425,72303.7891
14.437425,72303.7891
14.458664,72274.7734
14.482664,72265.1094
14.506661,72216.7656
14.530664,72245.7734
14.556566,72207.0938
14.578664,72216.7656
14.602664,72207.0938
14.626664,72207.0938
14.676889,72120.0625
14.698566,72091.0547
14.698566,72091.0547
14.722664,72091.0547
14.746664,72081.3828
14.796599,72013.6953
14.796599,72013.6953
14.818664,71965.3438
14.842664,71965.3438
14.866664,71955.6719
14.890667,71897.6484
14.93857,71887.9844
14.93857,71887.9844
14.962667,71897.6484
14.986667,71907.3203
15.036944,71829.9688
15.036944,71829.9688
15.058667,71820.2969
15.082667,71781.6094
15.106664,71839.6406
15.130667,71771.9375
15.154829,71762.2734
15.178667,71704.2578
15.20267,71713.9297
15.226667,71723.6016
15.276572,71675.2422
15.298573,71646.2422
15.298573,71646.2422
15.322667,71588.2188
15.34667,71588.2188
15.395206,71520.5312
15.395206,71520.5312
15.418707,71530.1953
15.44267,71530.1953
15.46667,71539.8672
15.51656,71472.1797
15.51656,71472.1797
15.53867,71472.1797
15.56267,71404.4844
15.58667,71414.1562
15.63652,71404.4844
15.63652,71404.4844
15.65867,71394.8203
15.682673,71346.4766
15.706698,71336.8047
15.756468,71336.8047
15.756468,71336.8047
15.77867,71346.4766
15.80267,71278.7734
15.82667,71278.7734
15.876569,71162.7344
15.898576,71075.7109
15.898576,71075.7109
15.922673,71085.3828
15.946673,71085.3828
15.99517,71075.7109
16.018576,71008.0234
16.018576,71008.0234
16.042685,71027.3672
16.066679,71008.0234
16.11517,71017.6953
16.11517,71017.6953
16.138673,70950
16.162676,70950
16.186673,70911.3203
16.236941,70872.6406
16.236941,70872.6406
16.258673,70824.2969
16.282673,70833.9688
16.306673,70824.2969
16.356471,70766.2734
16.356471,70766.2734
16.378676,70766.2734
16.402676,70775.9453
16.426688,70775.9453
16.474819,70688.9141
16.474819,70688.9141
16.498673,70698.5859
16.522676,70698.5859
16.546673,70630.8984
16.570676,70650.2344
16.618579,70640.5703
16.618579,70640.5703
16.642676,70601.8906
16.666676,70640.5703
16.690676,70650.2344
16.738579,70640.5703
16.738579,70640.5703
16.762676,70582.5469
16.786676,70553.5312
16.836651,70505.1875
16.836651,70505.1875
16.858676,70514.8594
16.882679,70514.8594
16.906679,70514.8594
16.954813,70398.8203
16.954813,70398.8203
16.978679,70379.4766
17.002679,70379.4766
17.026676,70389.1484
17.076584,70379.4766
17.076584,70379.4766
17.098679,70360.1406
17.122679,70311.7891
17.146685,70321.4609
17.196584,70311.7891
17.196584,70311.7891
17.218679,70321.4609
17.242679,70321.4609
17.266679,70263.4375
17.31517,70263.4375
17.31517,70263.4375
17.338679,70234.4375
17.362682,70186.0781
17.386682,70195.75
17.435633,70147.3984
17.435633,70147.3984
17.45871,70137.7344
17.482682,70137.7344
17.506679,70089.3828
17.530682,70128.0625
17.554999,70089.3828
17.578682,70070.0469
17.602682,70070.0469
17.626682,70079.7109
17.676645,70079.7109
17.698585,70070.0469
17.698585,70070.0469
17.722682,70070.0469
17.746682,70070.0469
17.795234,70041.0312
17.795234,70041.0312
17.818701,69944.3359
17.842685,69944.3359
17.866682,69944.3359
17.890682,69944.3359
17.938585,69876.6406
17.938585,69876.6406
17.962682,69895.9844
17.986685,69886.3125
18.036648,69808.9531
18.036648,69808.9531
18.058685,69818.625
18.082685,69808.9531
18.106685,69818.625
18.130698,69808.9531
18.154856,69818.625
18.178713,69818.625
18.202685,69818.625
18.226685,69770.2734
18.275185,69760.6016
18.298588,69760.6016
18.298588,69760.6016
18.322685,69760.6016
18.346685,69760.6016
18.396618,69750.9297
18.396618,69750.9297
18.418694,69712.2578
18.442685,69712.2578
18.466685,69692.9141
18.515261,69692.9141
18.515261,69692.9141
18.538688,69673.5703
18.562688,69625.2344
18.586688,69634.8984
18.634832,69644.5625
18.634832,69644.5625
18.658688,69567.2109
18.682688,69576.8828
18.706688,69567.2109
18.754822,69567.2109
18.754822,69567.2109
18.778691,69576.8828
18.802688,69567.2109
18.826719,69576.8828
18.874835,69509.1875
18.898591,69509.1875
18.898591,69509.1875
18.922688,69509.1875
18.946691,69518.8594
18.996599,69499.5234
19.018594,69518.8594
19.018594,69518.8594
19.042691,69509.1875
19.066691,69509.1875
19.116584,69383.4766
19.116584,69383.4766
19.138691,69383.4766
19.162691,69383.4766
19.18671,69383.4766
19.236666,69373.8125
19.236666,69373.8125
19.258691,69373.8125
19.282691,69373.8125
19.306691,69383.4766
19.354835,69325.4609
19.354835,69325.4609
19.378691,69354.4688
19.402691,69306.1172
19.426691,69325.4609
19.47659,69315.7891
19.47659,69315.7891
19.498694,69248.1016
19.522707,69257.7656
19.546707,69267.4375
19.570691,69257.7656
19.618597,69248.1016
19.618597,69248.1016
19.642694,69257.7656
19.666694,69257.7656
19.690694,69257.7656
19.738597,69180.4141
19.738597,69180.4141
19.762694,69190.0859
19.786694,69190.0859
19.836962,69180.4141
19.836962,69180.4141
19.858694,69199.7578
19.882704,69151.3984
19.906704,69141.7266
19.956444,69132.0625
19.956444,69132.0625
19.978698,69132.0625
20.002698,69141.7266
20.026694,69132.0625
20.074841,69132.0625
20.074841,69132.0625
20.098698,69141.7266
20.122698,69141.7266
20.146698,69132.0625
20.195185,69064.375
20.195185,69064.375
20.218698,69083.7188
20.24271,69054.7031
20.266713,69054.7031
20.316602,69035.3594
20.316602,69035.3594
20.338698,69064.375
20.362698,69006.3516
20.386698,69006.3516
20.437404,69016.0234
20.437404,69016.0234
20.458701,68996.6875
20.482698,68996.6875
20.506698,69006.3516
20.530698,69006.3516
20.556587,69006.3516
20.578701,68996.6875
20.602698,68996.6875
20.626701,69006.3516
20.676977,69016.0234
20.698603,68996.6875
20.698603,68996.6875
20.722701,68958.0078
20.746701,68977.3438
20.796639,68948.3359
20.796639,68948.3359
20.818701,68948.3359
20.842701,68938.6641
20.866701,68948.3359
20.890701,68938.6641
20.938606,68928.9922
20.938606,68928.9922
20.962719,68938.6641
20.986704,68928.9922
21.03698,68938.6641
21.03698,68938.6641
21.058701,68928.9922
21.082704,68948.3359
21.106704,68938.6641
21.130704,68938.6641
21.154877,68938.6641
21.178704,68880.6484
21.202704,68870.9766
21.226704,68909.6562
21.276724,68880.6484
21.298606,68880.6484
21.298606,68880.6484
21.322704,68890.3125
21.346704,68870.9766
21.39524,68880.6484
21.39524,68880.6484
21.418707,68870.9766
21.442704,68880.6484
21.466704,68880.6484
21.516611,68812.9531
21.516611,68812.9531
21.538707,68870.9766
21.562707,68822.625
21.586707,68812.9531
21.636544,68812.9531
21.636544,68812.9531
21.658707,68812.9531
21.682707,68803.2812
21.706704,68812.9531
21.756505,68822.625
21.756505,68822.625
21.778707,68812.9531
21.802707,68822.625
21.826707,68822.625
21.876563,68822.625
21.898609,68822.625
21.898609,68822.625
21.92271,68822.625
21.946707,68822.625
21.995203,68803.2812
22.018609,68812.9531
22.018609,68812.9531
22.04271,68803.2812
22.06671,68812.9531
22.115206,68812.9531
22.115206,68812.9531
22.13871,68812.9531
22.16271,68812.9531
22.18671,68774.2734
22.23698,68687.25
22.23698,68687.25
22.25871,68774.2734
22.28271,68783.9453
22.306725,68735.5938
22.356547,68774.2734
22.356547,68774.2734
22.37871,68687.25
22.40271,68696.9219
22.42671,68696.9219
22.474856,68687.25
22.474856,68687.25
22.49871,68696.9219
22.522713,68696.9219
22.54671,68687.25
22.57071,68687.25
22.618615,68687.25
22.618615,68687.25
22.642713,68687.25
22.666713,68687.25
22.690713,68696.9219
22.738615,68687.25
22.738615,68687.25
22.762713,68696.9219
22.786713,68687.25
22.836691,68677.5781
22.836691,68677.5781
22.858713,68687.25
22.882713,68638.8906
22.906713,69315.7891
22.954859,94776.6328
22.954859,94776.6328
22.978713,105684.273
23.002743,116243.805
23.02674,126242.477
23.076554,145108.453
23.076554,145108.453
23.098716,152244.828
23.122716,135670.625
23.146713,84574.8828
23.196621,70630.8984
23.196621,70630.8984
23.218716,69557.5391
23.242716,69045.0312
23.266716,69190.0859
23.315216,68725.9297
23.315216,68725.9297
23.338716,68658.2344
23.362719,68716.2656
23.386731,68774.2734
23.434865,68629.2266
23.434865,68629.2266
23.458716,68687.25
23.482716,68832.2969
23.506716,68812.9531
23.530716,68619.5625
23.55503,68648.5625
23.578719,68822.625
23.602719,68948.3359
23.626716,68928.9922
23.676691,68938.6641
23.698621,68870.9766
23.698621,68870.9766
23.722734,68696.9219
23.746746,68677.5781
23.795246,68938.6641
23.795246,68938.6641
23.818719,69006.3516
23.842719,69016.0234
23.866716,69006.3516
23.890719,68996.6875
23.938621,69006.3516
23.938621,69006.3516
23.962722,69006.3516
23.986719,68958.0078
24.036691,68948.3359
24.036691,68948.3359
24.058719,69006.3516
24.082719,68948.3359
24.106734,68938.6641
24.130719,68938.6641
24.15488,68928.9922
24.178722,68812.9531
24.202719,68822.625
24.226722,68696.9219
24.275219,68571.2109
24.298627,68561.5391
24.298627,68561.5391
24.322722,68629.2266
24.346719,68629.2266
24.396666,68706.5938
24.396666,68706.5938
24.418752,68696.9219
24.442722,68803.2812
24.466749,68687.25
24.51521,68696.9219
24.51521,68696.9219
24.538722,68629.2266
24.562722,68677.5781
24.586722,68687.25
24.634868,68696.9219
24.634868,68696.9219
24.658725,68764.6016
24.682722,68619.5625
24.706722,68629.2266
24.754868,68629.2266
24.754868,68629.2266
24.778755,68629.2266
24.802752,68629.2266
24.826722,68629.2266
24.874856,68619.5625
24.898627,68629.2266
24.898627,68629.2266
24.922725,68629.2266
24.946725,68629.2266
24.996633,68629.2266
25.01863,68677.5781
25.01863,68677.5781
25.042725,68687.25
25.066725,68687.25
25.116633,68803.2812
25.116633,68803.2812
25.138752,68812.9531
25.162728,68803.2812
25.186728,68822.625
25.236758,68861.3047
25.236758,68861.3047
25.258725,68880.6484
25.282728,68832.2969
