time,temperature
47.33576,57.8925781
47.355971,57.9160156
47.37576,57.9335938
47.396032,57.9472656
47.41579,57.9394531
47.436145,57.9160156
47.456284,57.9199219
47.476322,57.9492188
47.496512,57.9433594
47.515731,57.9179688
47.535866,57.9121094
47.556282,57.9628906
47.576214,57.9101562
47.596325,57.9296875
47.616512,57.9023438
47.635816,57.9257812
47.65579,57.9082031
47.676032,57.8964844
47.696287,57.8789062
47.715764,57.8789062
47.736101,57.9316406
47.755935,57.9121094
47.776287,57.8613281
47.796575,57.9121094
47.815726,57.9296875
47.835892,57.9199219
47.855933,57.9023438
47.875801,57.8945312
47.895933,57.8886719
47.915889,57.9003906
47.935958,57.9140625
47.955764,57.8730469
47.975933,57.8691406
47.995831,57.9238281
48.015763,57.9375
48.036035,57.8730469
48.056287,57.8554688
48.076328,57.8691406
48.095769,57.8945312
48.115795,57.8886719
48.135857,57.8964844
48.156148,57.8886719
48.175763,57.8691406
48.195764,57.8886719
48.215796,57.9023438
48.236066,57.9101562
48.25629,57.9316406
48.276435,57.9160156
48.295766,57.8925781
48.315974,57.9023438
48.335766,57.9453125
48.355795,57.8808594
48.375793,57.9355469
48.396005,57.9238281
48.415833,57.9179688
48.436483,57.9238281
48.455735,57.9042969
48.475981,57.9414062
48.496293,57.8984375
48.516447,57.90625
48.535766,57.9257812
48.555978,57.9003906
48.575766,57.8984375
48.595834,57.9179688
48.615796,57.9316406
48.636154,57.90625
48.65629,57.9160156
48.676337,57.90625
48.696522,57.9394531
48.715715,57.90625
48.735872,57.9199219
48.756194,57.8964844
48.775769,57.9414062
48.795978,57.9160156
48.815796,57.8964844
48.836029,57.9296875
48.855769,57.8828125
48.876133,57.8945312
48.895769,57.8671875
48.915978,57.8789062
48.936643,57.8828125
48.95574,57.90625
48.975799,57.9023438
48.995962,57.890625
49.015872,57.8730469
49.035843,57.9121094
49.056168,57.8535156
49.075837,57.8730469
49.095769,57.8945312
49.115971,57.8417969
49.136016,57.8222656
49.156011,57.8789062
49.175942,57.8320312
49.19584,57.9003906
49.215772,57.8867188
49.236042,57.8789062
49.256293,57.8320312
49.276337,57.8320312
49.295769,57.8476562
49.315801,57.8476562
49.335894,57.8535156
49.356185,57.8378906
49.375772,57.8378906
49.39584,57.8359375
49.415912,57.8554688
49.435843,57.8300781
49.455942,57.8574219
49.475974,57.8886719
49.495924,57.8457031
49.516298,57.828125
49.536637,57.796875
49.555779,57.8105469
49.575802,57.8203125
49.596234,57.8476562
49.615772,57.8085938
49.636075,57.8300781
49.65576,57.8183594
49.675984,57.8164062
49.695802,57.8535156
49.716298,57.8515625
49.735866,57.8085938
49.755981,57.8457031
49.775802,57.8457031
49.79599,57.8632812
49.816299,57.84375
49.835773,57.8261719
49.855781,57.8378906
49.875843,57.8203125
49.895955,57.859375
49.91634,57.859375
49.93639,57.859375
49.955947,57.8554688
49.975878,57.8535156
49.996337,57.8515625
50.015775,57.8457031
50.035965,57.8222656
50.055775,57.8242188
50.07613,57.8261719
50.095805,57.8945312
50.115776,57.8144531
50.135824,57.8554688
50.155987,57.8222656
50.176302,57.8828125
50.196496,57.8652344
50.215781,57.8496094
50.235795,57.859375
50.256195,57.8535156
50.275813,57.84375
50.295775,57.8496094
50.315981,57.8339844
50.335967,57.8964844
50.355816,57.8320312
50.375949,57.8574219
50.396371,57.9179688
50.416278,57.8378906
50.435956,57.8457031
50.455805,57.8691406
50.475846,57.8535156
50.495778,57.8300781
50.51595,57.8945312
50.536427,57.8945312
50.556112,57.8457031
50.575778,57.8574219
50.595846,57.875
50.615778,57.8398438
50.636081,57.8320312
50.656333,57.859375
50.675728,57.8535156
50.695808,57.84375
50.715987,57.8222656
50.736668,57.8710938
50.755728,57.8515625
50.775808,57.859375
50.796008,57.8359375
50.815851,57.8359375
50.836465,57.8496094
50.855781,57.8964844
50.87599,57.8554688
50.895781,57.8398438
50.916474,57.8125
50.935842,57.796875
50.95599,57.9335938
50.975811,57.8710938
50.99599,57.8925781
51.016305,57.8515625
51.035782,57.8691406
51.055781,57.8515625
51.07585,57.8671875
51.095952,57.84375
51.116343,57.8417969
51.136397,57.84375
51.156618,57.921875
51.176205,57.9121094
51.196307,57.8769531
51.216534,57.7871094
51.235895,57.8339844
51.255824,57.8496094
51.275993,57.8613281
51.295958,57.8789062
51.315822,57.8378906
51.336275,57.8886719
51.35631,57.859375
51.376278,57.8730469
51.396599,57.8867188
51.415781,57.8574219
51.435904,57.8320312
51.456183,57.8769531
51.475819,57.8203125
51.495814,57.8359375
51.515947,57.8535156
51.536028,57.8691406
51.555853,57.890625
51.575927,57.84375
51.59638,57.8125
51.616326,57.859375
51.635987,57.8652344
51.655784,57.8535156
51.675853,57.8574219
51.695769,57.7910156
51.715993,57.8300781
51.736448,57.8984375
51.755944,57.8515625
51.775857,57.8652344
51.79638,57.7910156
51.816537,57.8046875
51.835831,57.8515625
51.855955,57.8496094
51.875978,57.8242188
51.895927,57.84375
51.915816,57.8378906
51.935891,57.8476562
51.955996,57.9023438
51.976387,57.8398438
51.99673,57.8671875
52.015757,57.8867188
52.036051,57.8183594
52.055818,57.875
52.075999,57.796875
52.096311,57.8496094
52.116468,57.859375
52.13575,57.8359375
52.155996,57.8945312
52.175818,57.8691406
52.196002,57.8476562
52.216311,57.8691406
52.235789,57.9003906
52.255818,57.8945312
52.275825,57.8789062
52.295961,57.8535156
52.316352,57.8691406
52.336412,57.8964844
52.355965,57.8769531
52.37593,57.8671875
52.396352,57.8828125
52.41579,57.8691406
52.43602,57.8886719
52.45579,57.9003906
52.476185,57.8320312
52.49579,57.8945312
52.515822,57.8339844
52.535808,57.828125
52.556002,57.8925781
52.576314,57.8515625
52.595789,57.8339844
52.615891,57.859375
52.635914,57.8066406
52.655961,57.8671875
52.675837,57.8300781
52.695982,57.8105469
52.71592,57.828125
52.735939,57.8320312
52.755822,57.8046875
52.775964,57.8085938
52.795828,57.8730469
52.815821,57.8164062
52.836063,57.875
52.856314,57.9023438
52.876355,57.8378906
52.895793,57.8574219
52.915795,57.8574219
52.935915,57.8398438
52.956209,57.8691406
52.975793,57.8320312
52.995862,57.8632812
53.015964,57.8398438
53.036002,57.859375
53.055973,57.8574219
53.075996,57.859375
53.095964,57.8027344
53.116316,57.8554688
53.136628,57.8242188
53.155834,57.8417969
53.175793,57.8476562
53.195996,57.8554688
53.215967,57.8300781
53.23641,57.8183594
53.255796,57.8066406
53.276005,57.8164062
53.296317,57.8085938
53.316465,57.8183594
53.335793,57.7910156
53.356005,57.8144531
53.375839,57.859375
53.395865,57.8125
53.415991,57.8574219
53.436212,57.8339844
53.45632,57.8378906
53.476328,57.8085938
53.496537,57.8378906
53.515798,57.8066406
53.5359,57.8574219
53.556328,57.8164062
53.57625,57.8144531
53.596328,57.8457031
53.616549,57.8574219
53.635889,57.859375
53.655827,57.8417969
53.67606,57.8476562
53.69632,57.8105469
53.715798,57.796875
53.736147,57.859375
53.755929,57.7636719
53.776674,57.8554688
53.796685,57.7714844
53.815744,57.8378906
53.83592,57.8261719
53.85597,57.8613281
53.875834,57.8398438
53.89597,57.8789062
53.915926,57.7832031
53.935961,57.8203125
53.955828,57.8828125
53.975967,57.8183594
53.995837,57.8378906
54.015827,57.8085938
54.03606,57.8398438
54.056323,57.8476562
54.076362,57.8417969
54.09583,57.8339844
54.11581,57.8496094
54.135924,57.8515625
54.156154,57.8066406
54.175799,57.8457031
54.195831,57.8046875
54.215827,57.8261719
54.236099,57.8457031
54.256323,57.84375
54.27648,57.8867188
54.295799,57.8457031
54.316011,57.8164062
54.335802,57.8378906
54.355831,57.8613281
54.375805,57.8613281
54.396029,57.8183594
54.4159,57.8242188
54.436453,57.828125
54.455857,57.8730469
54.476099,57.8222656
54.496323,57.8222656
54.51648,57.84375
54.535802,57.8574219
54.556011,57.8359375
54.575802,57.8671875
54.595871,57.7851562
54.615833,57.8359375
54.636206,57.7910156
54.656326,57.7871094
54.676334,57.8398438
54.696555,57.8359375
54.715804,57.8007812
54.735909,57.8417969
54.756215,57.8691406
54.77579,57.7851562
54.795901,57.8398438
54.815814,57.8378906
54.836069,57.8378906
54.855836,57.796875
54.87617,57.8300781
54.895802,57.8554688
54.916014,57.8398438
54.936668,57.8457031
54.955773,57.8027344
54.975833,57.8398438
54.996005,57.8359375
55.015875,57.8046875
55.03591,57.7929688
55.056205,57.8183594
55.075843,57.8515625
55.095836,57.7949219
55.115999,57.7441406
55.136052,57.7949219
55.155932,57.8691406
55.175988,57.7539062
55.195843,57.8242188
55.215836,57.7949219
55.236078,57.8300781
55.256336,57.78125
55.276368,57.7832031
55.295805,57.7734375
55.315837,57.8125
55.3359,57.8027344
55.356261,57.7519531
55.375808,57.8144531
55.395843,57.796875
55.416046,57.796875
55.435877,57.7734375
55.455976,57.7890625
55.475968,57.78125
55.495979,57.8007812
55.516508,57.8164062
55.536653,57.8046875
55.555846,57.8164062
55.575808,57.7890625
55.596301,57.8046875
55.615808,57.7910156
55.636106,57.796875
55.655808,57.8183594
55.676017,57.8125
55.695839,57.8007812
55.71634,57.7929688
55.735903,57.765625
55.756017,57.8066406
55.775793,57.8066406
55.796017,57.8085938
55.816333,57.8125
55.83581,57.7910156
55.855839,57.8398438
55.875877,57.8164062
55.895979,57.8105469
55.916371,57.7675781
55.936424,57.8320312
55.95599,57.8359375
55.975888,57.8066406
55.996404,57.7910156
56.015811,57.8183594
56.035971,57.8339844
56.055842,57.84375
56.076176,57.7988281
56.095818,57.7832031
56.11584,57.8164062
56.135857,57.7578125
56.15602,57.796875
56.176336,57.7695312
56.19652,57.8125
56.215784,57.8378906
56.235862,57.7851562
56.256211,57.8066406
56.27591,57.8222656
56.295811,57.7910156
56.316017,57.7578125
56.336006,57.7558594
56.35585,57.7558594
56.375985,57.7851562
56.396377,57.8378906
56.416448,57.7871094
56.436005,57.8183594
56.455842,57.7753906
56.475859,57.8046875
56.495845,57.7402344
56.515987,57.8027344
56.53643,57.7675781
56.556072,57.7734375
56.575842,57.7636719
56.595853,57.7480469
56.615845,57.7695312
56.636115,57.7617188
56.656342,57.7773438
56.675816,57.8144531
56.695845,57.7734375
56.716026,57.7695312
56.736677,57.7734375
56.755786,57.7832031
56.775845,57.8183594
56.796057,57.7617188
56.815869,57.8203125
56.836511,57.7539062
56.855763,57.8066406
56.876023,57.8125
56.895845,57.765625
56.916337,57.7910156
56.935997,57.7871094
56.956026,57.7832031
56.975818,57.8378906
56.996026,57.8125
57.016369,57.7558594
57.035816,57.8066406
57.055818,57.8300781
57.075883,57.8066406
57.095988,57.8027344
57.11638,57.8007812
57.136433,57.7949219
57.156669,57.8222656
57.176241,57.8222656
57.196343,57.7851562
57.21657,57.8378906
57.235932,57.8378906
57.255818,57.8515625
57.276032,57.796875
57.296003,57.8417969
57.315859,57.8710938
57.336323,57.8476562
57.356319,57.8417969
57.376342,57.8554688
57.396639,57.7910156
57.415967,57.8242188
57.43591,57.8125
57.456211,57.8535156
57.475889,57.8417969
57.495833,57.8242188
57.516023,57.8300781
57.536064,57.8261719
57.555859,57.8691406
57.575997,57.8417969
57.59641,57.8496094
57.61639,57.8496094
57.636051,57.859375
57.655851,57.8457031
57.675889,57.8710938
57.695821,57.8222656
57.716029,57.8554688
57.736439,57.8671875
57.755993,57.8691406
57.775921,57.9003906
57.796386,57.8476562
57.816561,57.8710938
57.83588,57.84375
57.855994,57.8261719
57.876023,57.8300781
57.895964,57.8164062
57.915853,57.875
57.935897,57.8339844
57.956032,57.8652344
57.976375,57.875
57.99659,57.875
58.015784,57.8691406
58.036087,57.8515625
58.055824,57.9023438
58.076032,57.8496094
58.096378,57.8945312
58.116505,57.9082031
58.135793,57.8632812
58.156032,57.8925781
58.175854,57.8828125
58.196035,57.890625
58.216354,57.8574219
58.235825,57.875
58.255824,57.8535156
58.275892,57.8671875
58.295994,57.8339844
58.316392,57.8710938
58.336528,57.8867188
58.356051,57.8632812
58.375927,57.8554688
58.396389,57.8613281
58.415903,57.8710938
58.436054,57.8925781
58.455824,57.8476562
58.476191,57.8417969
58.495854,57.8554688
58.515825,57.9042969
58.535872,57.9082031
58.556035,57.8828125
58.576351,57.8652344
58.595825,57.8847656
58.615927,57.8632812
58.63595,57.8769531
58.65597,57.9257812
58.675895,57.8984375
58.696049,57.9316406
58.715929,57.8964844
58.736028,57.9042969
58.755828,57.9003906
58.775997,57.8574219
58.795895,57.9023438
58.815857,57.8789062
58.836099,57.8769531
58.856351,57.9023438
58.876352,57.8808594
58.895827,57.9023438
58.915859,57.8671875
58.935952,57.9433594
58.956252,57.8789062
58.975827,57.8574219
58.995898,57.8613281
59.015997,57.9042969
59.036042,57.8945312
59.056232,57.8847656
59.07602,57.8730469
59.09597,57.8574219
59.116386,57.8691406
59.136674,57.8515625
59.155837,57.8203125
59.17586,57.8828125
59.196032,57.8808594
59.21597,57.8847656
59.236477,57.8808594
59.25583,57.8828125
59.276042,57.8925781
59.296354,57.8964844
59.316514,57.84375
59.335802,57.8554688
59.356042,57.8457031
59.37586,57.9023438
59.396096,57.8847656
59.415976,57.8828125
59.436206,57.8574219
59.456354,57.8789062
59.476392,57.9160156
59.496586,57.875
59.515834,57.9199219
59.535906,57.9375
59.556395,57.890625
59.576262,57.8925781
59.596398,57.8828125
59.616573,57.8632812
59.635926,57.8632812
59.655833,57.8691406
59.676106,57.8691406
59.696384,57.84375
59.715804,57.8554688
59.736275,57.8398438
59.755974,57.8691406
59.776363,57.8671875
59.796639,57.8554688
59.815833,57.8164062
59.835956,57.8984375
59.855961,57.8554688
59.875901,57.8964844
59.896003,57.8203125
59.915932,57.8691406
59.936028,57.8457031
59.955865,57.9335938
59.976013,57.8496094
59.995874,57.8964844
60.015863,57.8476562
60.036109,57.8261719
60.05636,57.8476562
60.076398,57.875
60.095824,57.890625
60.115865,57.8242188
60.135958,57.8964844
60.156182,57.8496094
60.175836,57.9003906
60.195865,57.8925781
60.215866,57.8496094
60.236136,57.8867188
60.256357,57.8554688
60.276517,57.8730469
60.295799,57.8398438
60.316048,57.8652344
60.335866,57.84375
60.355837,57.8457031
60.375866,57.8359375
60.396078,57.8515625
60.415936,57.8769531
60.43649,57.8378906
60.455854,57.8125
60.476048,57.8164062
60.496363,57.8105469
60.516508,57.8222656
60.535839,57.8300781
60.556051,57.828125
60.575836,57.7773438
60.595907,57.8261719
60.615845,57.7265625
60.63627,57.7753906
60.656333,57.7929688
60.676401,57.7792969
60.696582,57.7441406
60.71584,57.8105469
60.735946,57.7871094
60.756264,57.7753906
60.775839,57.7734375
60.79592,57.8105469
60.815839,57.7519531
60.836099,57.8320312
60.855869,57.7695312
60.876194,57.7773438
60.89583,57.7851562
60.916048,57.7597656
60.936729,57.8125
60.955789,57.7851562
60.975869,57.7871094
60.996045,57.8515625
61.015912,57.8105469
61.035944,57.7890625
61.056226,57.7792969
61.07588,57.78125
61.095869,57.7949219
61.116042,57.8320312
61.136055,57.8320312
61.15591,57.828125
61.176013,57.8066406
61.19588,57.7929688
61.215872,57.8125
61.236102,57.7910156
61.256363,57.8261719
61.276404,57.8085938
61.295842,57.7792969
61.315843,57.8476562
61.335964,57.8320312
61.356267,57.8007812
61.375842,57.8085938
61.39591,57.8339844
61.416013,57.7675781
61.435883,57.7304688
61.456013,57.8261719
61.476045,57.8242188
61.496031,57.7617188
61.516413,57.7910156
61.536695,57.8125
61.555883,57.7597656
61.575845,57.7988281
61.596325,57.8339844
61.615842,57.7734375
61.636145,57.7519531
61.655845,57.8378906
61.676054,57.7949219
61.695845,57.7910156
61.716407,57.8066406
61.735939,57.7695312
61.756051,57.7988281
61.775845,57.7890625
61.796054,57.7929688
61.816366,57.7871094
61.835846,57.8066406
61.855891,57.8027344
61.875914,57.7832031
61.895973,57.8125
61.916453,57.8027344
61.936418,57.796875
61.956008,57.8046875
61.975946,57.7519531
61.996407,57.7519531
62.015845,57.7480469
62.036035,57.765625
62.055875,57.7792969
62.076209,57.7421875
62.095848,57.7675781
62.115877,57.765625
62.135866,57.8066406
62.156057,57.8125
62.176403,57.8066406
62.196569,57.8027344
62.21583,57.7636719
62.235895,57.8144531
62.256247,57.7851562
62.275892,57.7949219
62.295875,57.7890625
62.316038,57.8125
62.33604,57.7714844
62.355886,57.8066406
62.376022,57.7851562
62.396413,57.7851562
62.416372,57.8085938
62.436038,57.8085938
62.455851,57.8203125
62.475917,57.8378906
62.495878,57.8535156
62.51602,57.8496094
62.536464,57.8808594
62.556118,57.8417969
62.575851,57.8574219
62.595944,57.8457031
62.615878,57.8496094
62.636151,57.8378906
62.656375,57.8320312
62.675853,57.8417969
62.695882,57.8515625
62.71606,57.8535156
62.736692,57.8300781
62.755853,57.8242188
62.775851,57.8242188
62.79609,57.8085938
62.815952,57.8261719
62.836511,57.8242188
62.855851,57.8476562
62.87606,57.875
62.895839,57.8164062
62.916471,57.8203125
62.93593,57.8476562
62.95606,57.8515625
62.975851,57.8261719
62.99606,57.8691406
63.016375,57.8476562
63.035859,57.8183594
63.055882,57.8203125
63.07592,57.8359375
63.096025,57.8554688
63.116413,57.8515625
63.13647,57.8183594
63.1567,57.828125
63.176278,57.8066406
63.196377,57.8261719
63.216595,57.8789062
63.235935,57.8613281
63.255885,57.8320312
63.276099,57.875
63.295997,57.8417969
63.315923,57.828125
63.336326,57.8378906
63.35638,57.8378906
63.376378,57.8164062
63.39666,57.8144531
63.415824,57.7714844
63.435978,57.7988281
63.456253,57.8554688
63.475892,57.8066406
63.495885,57.8144531
63.516057,57.8632812
63.536101,57.8105469
63.555895,57.8710938
63.576028,57.84375
63.596419,57.8457031
63.616528,57.8476562
63.636032,57.859375
63.655885,57.8183594
63.675901,57.8457031
63.695888,57.8203125
63.716066,57.8691406
63.736473,57.8476562
63.75602,57.875
63.775958,57.8496094
63.796419,57.875
63.81661,57.8417969
63.835935,57.8164062
63.856028,57.8378906
63.876032,57.8320312
63.896028,57.8632812
63.915843,57.8847656
63.935967,57.8378906
63.956066,57.828125
63.976461,57.8359375
63.996636,57.8574219
64.01586,57.7910156
64.036121,57.8359375
64.05586,57.7675781
64.076069,57.8007812
64.096381,57.8417969
64.116529,57.8339844
64.13586,57.7890625
64.156066,57.8632812
64.175857,57.8242188
64.196069,57.8496094
64.216412,57.8203125
64.235828,57.8144531
64.255891,57.7949219
64.275929,57.7910156
64.296031,57.8164062
64.316422,57.8046875
64.336671,57.8066406
64.356035,57.8359375
64.37593,57.8007812
64.396453,57.859375
64.41586,57.7929688
64.436087,57.7832031
64.45586,57.8261719
64.476215,57.8261719
64.49586,57.7890625
64.515892,57.8222656
64.535909,57.7832031
64.556072,57.7929688
64.576387,57.7734375
64.595862,57.7929688
64.615964,57.7871094
64.635959,57.7753906
64.656031,57.75
64.675929,57.7753906
64.696269,57.7441406
64.715959,57.7636719
64.736058,57.7734375
64.755865,57.7890625
64.776034,57.8164062
64.795932,57.8300781
64.815863,57.7382812
64.836124,57.84375
64.856387,57.7871094
64.876426,57.8007812
64.895863,57.8027344
64.915892,57.8320312
64.935988,57.7636719
64.956291,57.7890625
64.975851,57.8164062
64.995935,57.7792969
65.016006,57.7753906
65.035999,57.7890625
65.056034,57.8144531
65.076069,57.7929688
65.096003,57.8203125
65.116389,57.8066406
65.136738,57.8398438
65.155874,57.7949219
65.175894,57.7890625
65.19606,57.8222656
65.216006,57.8007812
65.236511,57.8261719
65.255836,57.7753906
65.276075,57.8320312
65.296418,57.8320312
65.316517,57.8242188
65.335866,57.8535156
65.356078,57.8398438
65.375897,57.8105469
65.395996,57.8378906
65.415897,57.8125
65.436255,57.8359375
65.45639,57.8378906
65.476432,57.8144531
65.496619,57.7792969
65.515837,57.8066406
65.535973,57.8027344
65.556386,57.7929688
65.57632,57.796875
65.596429,57.7949219
65.616619,57.8164062
65.635962,57.7949219
65.655869,57.75
65.676142,57.796875
65.696394,57.8125
65.715871,57.8125
65.736208,57.8144531
65.756051,57.8242188
65.776412,57.8164062
65.796685,57.8144531
65.815869,57.8085938
65.835962,57.8203125
65.85604,57.7949219
65.875938,57.8554688
65.896043,57.7695312
65.915968,57.7949219
65.936064,57.8300781
65.955856,57.8300781
65.97604,57.8300781
65.995938,57.7597656
66.015869,57.8320312
66.036173,57.8222656
66.056394,57.8007812
66.076401,57.7792969
66.095869,57.8066406
66.115901,57.7949219
66.135994,57.8203125
66.156227,57.7675781
66.175872,57.8066406
66.195901,57.8027344
66.215872,57.8222656
66.236176,57.8496094
66.256394,57.8066406
66.276541,57.8339844
66.295872,57.8027344
66.316081,57.7988281
66.335878,57.7695312
66.355904,57.7988281
66.375903,57.8125
66.396115,57.8027344
66.415942,57.7832031
66.436557,57.7949219
66.455875,57.8183594
66.476081,57.8339844
66.496397,57.8359375
66.516554,57.8027344
66.535848,57.8066406
66.556084,57.7695312
66.575903,57.796875
66.595914,57.8046875
66.615903,57.7949219
66.636267,57.78125
66.6564,57.8046875
66.676438,57.7695312
66.696628,57.78125
66.715843,57.8046875
66.735979,57.8144531
66.756301,57.7695312
66.775906,57.7871094
66.79592,57.7675781
66.815915,57.7910156
66.836139,57.7265625
66.855882,57.7734375
66.876243,57.7929688
66.895906,57.7929688
66.916087,57.8085938
66.936927,57.8066406
66.955877,57.8222656
66.97586,57.7832031
66.996066,57.8125
67.015976,57.7949219
67.035981,57.8574219
67.056275,57.8085938
67.075914,57.8046875
67.095906,57.7734375
67.116051,57.7773438
67.136122,57.7871094
67.155962,57.7714844
67.176019,57.7910156
67.195944,57.7871094
67.215906,57.7734375
67.236148,57.7714844
67.256403,57.7558594
67.276438,57.7714844
67.295848,57.7363281
67.31591,57.7695312
67.336,57.7421875
67.356294,57.7558594
67.375878,57.7617188
67.39595,57.7832031
67.416049,57.7578125
67.435923,57.7578125
67.456049,57.8085938
67.476078,57.7519531
67.496022,57.7636719
67.516435,57.7421875
67.536714,57.7578125
67.555971,57.7480469
67.575909,57.7734375
67.596343,57.7675781
67.615882,57.7558594
67.636182,57.8027344
67.655909,57.7910156
67.67609,57.7871094
67.695878,57.8144531
67.716432,57.7695312
67.735973,57.75
67.75606,57.7539062
67.775912,57.7539062
67.796093,57.7519531
67.816406,57.8027344
67.83588,57.7167969
67.855912,57.7832031
67.875947,57.8242188
67.896055,57.796875
67.916444,57.7734375
67.936497,57.7675781
67.95606,57.7460938
67.975982,57.7753906
67.996447,57.7109375
68.015866,57.7519531
68.036072,57.7734375
68.055882,57.7421875
68.076267,57.7636719
68.095885,57.7695312
68.115883,57.78125
68.13593,57.7753906
68.156093,57.7714844
68.176406,57.8125
68.196602,57.7851562
68.215891,57.7714844
68.235932,57.7519531
68.256272,57.7871094
68.275923,57.7734375
68.295915,57.7519531
68.316087,57.7558594
68.336043,57.7734375
68.355953,57.7695312
68.376055,57.7910156
68.396447,57.6992188
68.416406,57.765625
68.436063,57.7792969
68.455885,57.7949219
68.475953,57.78125
68.495915,57.8242188
68.516026,57.7695312
68.536534,57.7695312
68.556154,57.8066406
68.575988,57.7519531
68.595981,57.8300781
68.615915,57.7382812
68.636185,57.8027344
68.656409,57.7734375
68.675886,57.7851562
68.695885,57.78125
68.716096,57.7480469
68.736759,57.8066406
68.755859,57.7363281
68.775918,57.7421875
68.796118,57.7714844
68.815988,57.7050781
68.836544,57.7792969
68.855888,57.7871094
68.876096,57.7402344
68.895888,57.7226562
68.91645,57.7792969
68.936125,57.7617188
68.956133,57.7324219
68.975888,57.7011719
68.996099,57.7402344
69.016412,57.7773438
69.035874,57.7148438
69.055918,57.765625
69.075926,57.7480469
69.096058,57.7578125
69.11648,57.7382812
69.136473,57.7558594
69.156724,57.7519531
69.176342,57.7539062
69.196383,57.7226562
69.216643,57.7441406
69.236002,57.7480469
69.255921,57.7363281
69.276209,57.7753906
69.296034,57.7382812
69.315959,57.7792969
69.336354,57.7578125
69.356413,57.7558594
69.376384,57.7382812
69.396736,57.7480469
69.415854,57.7460938
69.436014,57.7519531
69.45629,57.6738281
69.475929,57.7695312
69.495927,57.7246094
69.516084,57.7402344
69.536138,57.7050781
69.555929,57.7128906
69.576061,57.6953125
69.596453,57.7617188
69.616415,57.734375
69.636109,57.7382812
69.6559,57.7753906
69.675962,57.7519531
69.695921,57.7890625
69.716102,57.734375
69.736509,57.7617188
69.756066,57.7519531
69.775991,57.7617188
69.796456,57.7382812
69.816643,57.734375
69.835968,57.7304688
69.856034,57.7402344
69.876084,57.7050781
69.896064,57.7441406
69.915895,57.7617188
69.935997,57.7402344
69.956102,57.7578125
69.976418,57.7753906
69.996675,57.7480469
70.015976,57.6953125
70.036194,57.7265625
70.055888,57.7421875
70.076102,57.7304688
70.096415,57.734375
70.116575,57.7109375
70.135894,57.7558594
70.156102,57.7363281
70.175894,57.7285156
70.196106,57.7265625
70.216418,57.7539062
70.235895,57.7675781
70.255924,57.7304688
70.275962,57.7480469
70.296037,57.7480469
70.316486,57.7324219
70.336704,57.7578125
70.356069,57.7558594
70.375967,57.7109375
70.39649,57.7265625
70.415866,57.7421875
70.436127,57.7285156
70.455927,57.7519531
70.476264,57.7148438
70.495897,57.7480469
70.515926,57.7167969
70.535942,57.703125
70.556075,57.7578125
70.576451,57.7304688
70.595898,57.6953125
70.61597,57.6972656
70.63602,57.7246094
70.65607,57.7324219
70.675938,57.7246094
70.696211,57.6992188
70.716026,57.7148438
70.736092,57.7363281
70.755898,57.7480469
70.77607,57.7089844
70.795938,57.7207031
70.815927,57.7421875
70.836173,57.7382812
70.85643,57.7363281
70.876462,57.71875
70.8959,57.7441406
70.915929,57.7050781
70.935991,57.7363281
70.956343,57.8066406
70.9759,57.75
70.995938,57.7109375
71.01607,57.7421875
71.035947,57.7304688
71.056302,57.7148438
71.07609,57.7421875
71.09607,57.7070312
71.116426,57.6933594
71.136732,57.71875
71.155938,57.7089844
71.1759,57.7304688
71.196102,57.734375
71.21607,57.7460938
71.236517,57.6835938
71.2559,57.7207031
71.276109,57.7734375
71.296424,57.6914062
71.316572,57.7246094
71.335903,57.7558594
71.356112,57.7050781
71.375903,57.7285156
71.39617,57.6953125
71.415958,57.7382812
71.436285,57.7402344
71.456424,57.6914062
71.476465,57.7109375
71.496643,57.7695312
71.515874,57.7519531
71.536006,57.7539062
71.556435,57.7675781
71.576357,57.7441406
71.596462,57.8085938
71.616653,57.7871094
71.635968,57.8046875
71.655933,57.7617188
71.676163,57.78125
71.696424,57.7929688
71.715904,57.7734375
71.736253,57.7792969
71.756258,57.8046875
71.776573,57.8339844
71.796721,57.7597656
71.815875,57.8085938
71.836029,57.8261719
71.856074,57.7792969
71.875974,57.8183594
71.896046,57.7480469
71.916032,57.8164062
71.936098,57.7714844
71.955904,57.8300781
71.976077,57.7988281
71.995974,57.8046875
72.015906,57.7734375
72.036166,57.7597656
72.05643,57.7714844
72.076468,57.7675781
72.095891,57.7753906
72.115938,57.7675781
72.13608,57.8046875
72.156261,57.8339844
72.175906,57.7871094
72.195907,57.8378906
72.215939,57.7558594
72.236209,57.828125
72.25643,57.7929688
72.276587,57.796875
72.295906,57.765625
72.316118,57.7851562
72.335909,57.7792969
72.355941,57.7578125
72.375939,57.7617188
72.396136,57.7675781
72.415976,57.7714844
72.43659,57.7558594
72.455869,57.7363281
72.476121,57.8027344
72.496433,57.7539062
72.51673,57.7949219
72.535878,57.78125
72.556121,57.7519531
72.575909,57.7871094
72.595978,57.7695312
72.615939,57.796875
72.636313,57.7929688
72.656433,57.7617188
72.676471,57.7304688
72.696662,57.7753906
72.715883,57.7207031
72.736022,57.765625
72.756325,57.7402344
72.775909,57.7734375
72.795981,57.7871094
72.815942,57.7324219
72.836176,57.7617188
72.855912,57.7460938
72.876276,57.7636719
72.895909,57.7539062
72.916121,57.8105469
72.936774,57.7734375
72.955883,57.765625
72.975942,57.7792969
72.996115,57.734375
73.016013,57.7480469
73.035987,57.71875
