time,pressure
47.49543,74345.3047
47.518763,74334.8672
47.542763,74329.8047
47.566763,74338.6406
47.590763,74343.6016
47.615427,74339.3281
47.638763,74339.1172
47.662763,74343.625
47.686763,74330.2422
47.710763,74338.6641
47.734943,74343.6094
47.758772,74357.4766
47.782778,74376.3281
47.806763,74372.7422
47.830766,74399.8047
47.856909,74396.6172
47.878763,74391.9062
47.902763,74400.7578
47.926763,74410.2812
47.950766,74451.6094
47.976912,74435.5234
47.998766,74448.3281
48.022766,74512.5312
48.046766,74524.8281
48.070766,74543.5938
48.097207,74553.6094
48.118769,74545.0312
48.142781,74549.1484
48.166763,74562.9766
48.190766,74572.75
48.216765,74582.3203
48.238766,74578.2578
48.262766,74578.0547
48.286766,74596.2109
48.310766,74592.5781
48.33671,74578.7734
48.358766,74573.5391
48.382766,74586.8984
48.406766,74605.7266
48.430769,74624.8359
48.456659,74657.5547
48.478769,74654.6562
48.502769,74645.4297
48.526769,74599.5781
48.550769,74592.7422
48.577216,74574.2422
48.598769,74586.9297
48.622769,74632.9609
48.646769,74657.9609
48.670769,74654.6797
48.695437,74677.2109
48.718769,74732.8203
48.742772,74721.9844
48.766769,74730.5234
48.790769,74735.4844
48.816759,74731.1953
48.838769,74735.5234
48.862769,74731.1953
48.886769,74730.9844
48.910769,74749.125
48.935513,74790.8984
48.958772,74774.8203
48.982772,74778.5547
49.006772,74769.6641
49.030769,74764.6875
49.055086,74732.6562
49.078772,74749.2109
49.102772,74781.8125
49.126769,74842.4688
49.150772,74845.5
49.176909,74832.0312
49.198772,74799.5781
49.222772,74793.4141
49.246772,74793.1094
49.270772,74788.5625
49.297216,74815.5703
49.318772,74821.4688
49.342772,74867.1562
49.366772,74901.2188
49.390775,74880.2266
49.416869,74910.9531
49.438775,74907.9531
49.462775,74921.4219
49.486775,74922.0938
49.510775,74926.6719
49.535449,74931.4375
49.558772,74936.2188
49.582772,74936.4609
49.606775,74950.0781
49.630775,74955.2969
49.657201,74951.0234
49.678775,74959.8906
49.702775,74960.3281
49.726775,74996.6797
49.750775,74984.8828
49.777274,75016.0625
49.798775,75013.0859
49.822775,75008.3984
49.846778,75035.3984
49.870775,75027.6719
49.896915,75040.9062
49.918778,75064.2578
49.942778,75051.8047
49.966778,75055.7344
49.990775,75065
50.017222,75070
50.038775,75074.8047
50.062778,75084.1172
50.086778,75080.0391
50.110778,75088.9219
50.136802,75084.8203
50.158778,75093.6953
50.182778,75085.0625
50.206781,75093.7109
50.230778,75116.8516
50.255083,75118.0078
50.278778,75118.0625
50.302778,75140.7578
50.326778,75178.2188
50.350778,75166.4688
50.376924,75179.5078
50.398781,75184.6953
50.422781,75189.4922
50.446778,75203.3516
50.470781,75208.5938
50.496723,75213.3906
50.518778,75218.1719
50.542784,75236.5703
50.566784,75246.5625
50.590781,75256.1406
50.616717,75265.7031
50.638781,75284.3516
50.662781,75289.8203
50.686778,75285.5547
50.710781,75294.4219
50.73497,75303.9297
50.758781,75308.9531
50.782781,75304.6562
50.806781,75313.5312
50.830781,75309.4375
50.857229,75322.8516
50.878781,75314.4375
50.90279,75341.2656
50.92679,75328.9844
50.950781,75323.8281
50.977268,75350.8047
50.998781,75361.2344
51.022784,75366.2969
51.046784,75371.0938
51.070784,75375.875
51.096924,75362.4922
51.118784,75352.7344
51.142784,75365.875
51.166781,75361.9922
51.190784,75375.4219
51.215449,75385.1719
51.238784,75412.8906
51.262787,75414.2812
51.286787,75437.0625
51.310794,75438.1953
51.335086,75460.9531
51.358784,75448.4688
51.382784,75461.4609
51.406784,75471.1875
51.430784,75476.2188
51.455098,75481.0078
51.478784,75485.7891
51.502787,75490.5703
51.526787,75513.5156
51.550787,75505.5859
51.576881,75509.7266
51.598787,75519.0078
51.622787,75533.0859
51.646787,75533.7891
51.670784,75542.8984
51.696707,75547.9062
51.718787,75548.1562
51.742787,75557.2422
51.766787,75557.6953
51.790787,75571.3438
51.815455,75572.0312
51.838787,75558.4375
51.862787,75571.3828
51.886787,75576.5703
51.910787,75594.9922
51.936863,75595.9141
51.95879,75632.2812
51.982794,75625.0156
52.006794,75611.0312
52.03079,75583.1016
52.056781,75549.9141
52.07879,75543.7109
52.10279,75529.7812
52.126787,75538.1719
52.150787,75547.6641
52.177286,75566.2969
52.19879,75562.6875
52.22279,75539.8125
52.24679,75556.8281
52.27079,75575.8438
52.296933,75608.5781
52.318794,75655.6094
52.34279,75712.4375
52.36679,75710.7422
52.39079,75733.3672
52.417229,75748.1094
52.438794,75748.8438
52.462794,75739.7969
52.48679,75743.8906
52.51079,75753.1719
52.536762,75762.7109
52.558794,75790.4375
52.58279,75787.2734
52.60679,75800.75
52.63079,75796.8828
52.656936,75796.6875
52.678794,75801.2188
52.702797,75805.9922
52.726794,75851.6094
52.750794,75835.7422
52.776921,75844.0234
52.798794,75821.7422
52.822794,75816.0781
52.846794,75815.7969
52.870794,75824.8672
52.897241,75802.625
52.918797,75787.8828
52.942797,75782.6172
52.966794,75805.0625
52.990797,75810.7188
53.016939,75811
53.038797,75820.0938
53.062797,75834.1719
53.086794,75848.4844
53.110794,75849.1953
53.135473,75849.2344
53.158797,75876.4688
53.182797,75891.4609
53.206797,75901.2891
53.230797,75919.9453
53.256744,75943.5781
53.278797,75958.375
53.302797,75990.8906
53.326797,75987.9922
53.350797,75987.8438
53.37729,75978.75
53.3988,75955.5938
53.422797,75927.2031
53.446797,75912.1641
53.470797,75870.5469
53.495455,75863.9297
53.518797,75845.4297
53.542797,75871.7578
53.566797,75959.3203
53.590797,76022.7266
53.615464,76103.0781
53.6388,76020.8359
53.6628,76062.1094
53.6868,76000.625
53.7108,76038.4062
53.734989,76062.9922
53.758806,76077.8516
53.782809,75978.7109
53.8068,76078.1797
53.8308,76096.7656
53.856933,76106.7734
53.8788,76120.8984
53.9028,76103.4453
53.9268,76093.4922
53.950803,76138.3828
53.976942,76095.2422
53.9988,76220.2031
54.0228,76108.4062
54.0468,76166.3828
54.070803,76187.4375
54.097277,76161.2578
54.118803,76187.1797
54.142803,76206.6406
54.166809,76207.6172
54.190803,76230.3672
54.21679,76240.5703
54.238803,76250.1641
54.262803,76255.1875
54.286803,76237.2656
54.310803,76263.625
54.33675,76246.7734
54.358803,76245.9297
54.382803,76254.9766
54.406803,76269.0547
54.430806,76283.3672
54.456814,76288.625
54.478803,76293.4219
54.502803,76325.4453
54.526803,76322.5156
54.550803,76326.8984
54.577241,76331.6719
54.598806,76336.4453
54.622806,76363.9219
54.646806,76351.6641
54.670803,76360.1406
54.695473,76387.8125
54.718806,76366.4922
54.742806,76388.1328
54.766806,76398.2734
54.790806,76407.875
54.816756,76408.3594
54.838809,76412.9219
54.862806,76408.6094
54.886806,76403.8516
54.910806,76417.2344
54.935537,76431.5156
54.958806,76441.3125
54.982806,76450.8906
55.006806,76446.8281
55.030806,76455.6953
55.055123,76456.1406
55.078809,76469.7812
55.102809,76465.9219
55.126806,76488.4297
55.150806,76475.9375
55.17696,76479.8516
55.198809,76516.375
55.222809,76513.6562
55.246809,76504.4453
55.270809,76522.1406
55.297244,76527.5703
55.318809,76527.8438
55.342809,76550.5469
55.366809,76542.6094
55.390809,76551.2891
55.417168,76533.5625
55.438809,76537.2109
55.462809,76532.8594
55.486821,76546.2578
55.510809,76546.9297
55.535498,76560.5859
55.558812,76579.4219
55.582812,76593.9844
55.606809,76612.8828
55.630809,76622.9141
55.657241,76627.9453
55.678812,76628.1953
55.702809,76637.2812
55.726812,76651.3594
55.750812,76652.0625
55.777241,76656.6406
55.798812,76656.875
55.822812,76670.5
55.846824,76662.1016
55.870812,76684.375
55.896951,76699.1172
55.918812,76690.7734
55.942812,76699.4375
55.966812,76708.9531
55.990812,76709.4219
56.01725,76727.6094
56.038812,76723.9844
56.062815,76732.8828
56.086812,76737.8672
56.110812,76756.2656
56.136835,76757.1875
56.158815,76757.2344
56.182815,76770.8594
56.206818,76767
56.230815,76762.2656
56.255129,76757.4922
56.278815,76761.7891
56.302815,76775.625
56.326815,76762.6953
56.350815,76789.2812
56.376948,76822.4062
56.398815,76828.6016
56.422815,76842.5312
56.446815,76852.3047
56.470815,76848.25
56.496817,76848.0469
56.518815,76875.2812
56.542815,76863.0156
56.566821,76885.1094
56.590815,76881.6719
56.616817,76895.125
56.638815,76886.7188
56.662818,76899.9141
56.686818,76900.5781
56.710818,76909.6953
56.734998,76896.5234
56.758818,76927.6406
56.782818,76938.2734
56.806818,76943.3594
56.830818,76934.5234
56.857195,76956.7891
56.878818,76957.9062
56.902821,76953.4141
56.926818,76962.2656
56.950818,76958.1797
56.977265,76930.7188
56.998818,76929.3516
57.022818,76924.7422
57.046818,76910.8984
57.070818,76928.3594
57.096948,76933.7734
57.118821,76952.2031
57.142821,76989.4453
57.166821,77014.0156
57.190821,77033.3984
57.215488,77057.0703
57.238821,77049.1719
57.262827,77053.3125
57.286821,77067.1406
57.310821,77076.9141
57.335135,77091.0156
57.358821,77050.875
57.382821,77085.1875
57.406821,77077.8125
57.430821,77086.5312
57.455126,77086.9688
57.478824,77091.5234
57.502824,77114.4531
57.526821,77115.6016
57.550821,77120.1953
57.576973,77129.5156
57.598824,77134.5078
57.622827,77157.4609
57.646827,77158.6094
57.670821,77167.75
57.696768,77181.8281
57.718824,77177.9844
57.742824,77182.3359
57.766821,77200.7188
57.790824,77206.1797
57.815479,77224.6016
57.838824,77230.0781
57.862824,77225.7969
57.886824,77243.75
57.910824,77235.5625
57.936848,77253.3125
57.958827,77249.6562
57.982824,77267.6406
58.00683,77259.4609
58.030824,77277.2109
58.056771,77259.9375
58.078827,77277.2344
58.102827,77282.6328
58.126824,77291.9922
58.150824,77296.9922
58.177314,77297.2422
58.198827,77310.8828
58.222827,77307.0312
58.246824,77324.9844
58.270824,77339.5
58.296966,77335.6953
58.318827,77340.0391
58.34283,77349.3359
58.36683,77354.3438
58.390827,77368.2188
58.417488,77364.3672
58.438827,77364.1719
58.462827,77368.7109
58.486827,77373.4766
58.510827,77382.7891
58.536832,77387.7891
58.558827,77388.0391
58.58283,77406.2266
58.606827,77420.75
58.63083,77421.4766
58.656924,77421.5156
58.67883,77416.9844
58.70283,77434.8984
58.72683,77453.9609
58.750827,77454.9141
58.77697,77450.4219
58.79883,77463.8125
58.82283,77478.1094
58.84683,77478.8203
58.87083,77497.0234
58.897265,77497.9297
58.918833,77511.5938
58.94283,77534.9688
58.96683,77517.9844
58.99083,77526.2109
59.016973,77522.0938
59.038833,77544.5859
59.062833,77545.7031
59.08683,77545.7656
59.11083,77554.8438
59.135516,77550.7578
59.158833,77550.5547
59.182833,77550.5469
59.20683,77550.5469
59.23083,77546.0078
59.256765,77541.2344
59.278833,77550.0781
59.302833,77545.9844
59.326833,77563.9297
59.350833,77551.2109
59.377326,77586.9062
59.398833,77575.0547
59.422833,77601.7109
59.44683,77603.0469
59.470833,77630.3516
59.495501,77627.1719
59.518833,77617.9375
59.542833,77649.25
59.566833,77637.1953
59.590833,77636.5938
59.615488,77636.5625
59.638833,77613.8672
59.662833,77617.2734
59.686833,77567.5
59.710833,77592.2578
59.73504,77611.6562
59.758839,77576.2969
59.782836,77619.9297
59.806836,77608.5
59.830836,77630.625
59.856918,77649.8828
59.878836,77682.625
59.902836,77679.7344
59.926836,77711.3594
59.950836,77740.1875
59.976976,77768.8672
59.998836,77806.625
60.022836,77803.9688
60.046836,77812.9219
60.070836,77826.9844
60.09725,77836.7656
60.118848,77841.8047
60.142839,77855.6719
60.166842,77838.1953
60.190836,77855.4922
60.216838,77851.8047
60.238839,77860.7031
60.262839,77856.6172
60.286839,77892.7266
60.310839,77885.4531
60.336829,77898.7109
60.358839,77912.9922
60.382839,77904.625
60.406839,77917.8359
60.430839,77909.4062
60.456808,77927.1406
60.478845,77932.5781
60.502839,77955.5547
60.526839,77952.1562
60.550839,77951.9844
60.577286,77947.4453
60.598842,77951.75
60.622839,77942.875
60.646839,77937.8984
60.670839,77933.1172
60.695498,77923.7969
60.718842,77927.8594
60.742842,77964.3828
60.766839,77975.2891
60.790842,77989.4609
60.816784,77985.6328
60.838842,77967.2734
60.862842,77970.8984
60.886842,77930.2188
60.910842,77860.0938
60.935583,77820.2734
60.958845,77881.8281
60.982842,78012.0234
61.006842,78063.9453
61.030842,78102.8516
61.055144,78141.1172
61.078842,78056.7734
61.102842,78070.7188
61.126842,78048.7109
61.150845,78043.0703
61.176988,78106.3516
61.198845,78145.8281
61.222845,78161.4219
61.246845,78153.1172
61.270845,78084.6094
61.29729,78085.7266
61.318845,78076.7031
61.342845,78053.5547
61.366845,78052.3984
61.390845,78070.5
61.417082,78094.1016
61.438845,78104.3594
61.462845,78095.7969
61.486845,78095.3672
61.510845,78108.9609
61.53554,78191.3516
61.558845,78240.8906
61.582845,78234.2891
61.606845,78243.0391
61.630845,78220.7734
61.65729,78160.6328
61.678848,78144.0078
61.702848,78143.1797
61.726845,78179.4531
61.750848,78190.3594
61.777283,78227.2031
61.798848,78215.4297
61.822845,78201.2266
61.846854,78191.4453
61.870851,78231.8125
61.896927,78247.4531
61.918848,78243.6953
61.942848,78270.7422
61.966848,78303.875
61.990848,78341.8516
62.017293,78375.5234
62.038848,78386.2891
62.062848,78386.8281
62.086848,78391.3984
62.110848,78387.0859
62.136802,78395.9531
62.158851,78414.5547
62.182851,78420.0312
62.206858,78411.2188
62.230854,78428.9375
62.255162,78420.75
62.278851,78433.9453
62.302851,78439.1406
62.326848,78439.4062
62.350851,78453.0469
62.376994,78458.2734
62.398851,78458.5312
62.422851,78490.3281
62.446851,78469.2109
62.470851,78486.3203
62.496845,78482.6328
62.518851,78496.0703
62.542851,78505.8203
62.566851,78515.3906
62.590851,78524.9531
62.616854,78525.4297
62.638864,78543.6016
62.662854,78549.0469
62.686851,78549.3203
62.710851,78562.9609
62.735043,78563.6406
62.758854,78563.6719
62.782851,78563.6797
62.806851,78586.375
62.830854,78592.0625
62.85729,78596.8828
62.878854,78588.0312
62.902854,78587.5938
62.926854,78560.3359
62.950854,78554.4297
62.977299,78545.0469
62.998854,78562.7422
63.022854,78586.3281
63.046854,78587.5078
63.070854,78546.7031
63.096997,78553.75
63.118858,78576.8125
63.142854,78587.0312
63.166864,78578.4766
63.190854,78464.5391
63.21551,78463.3828
63.238854,78445.1641
63.262858,78485.1172
63.286858,78505.2734
63.310858,78538.0547
63.335168,78548.7734
63.358858,78508.4531
63.382858,78515.5234
63.406858,78597.5859
63.430858,78601.6953
63.455171,78597.3672
63.478858,78619.8438
63.502858,78602.8047
63.526858,78656.4297
63.550858,78695.4375
63.576991,78706.4766
63.598861,78725.1797
63.622861,78753.3516
63.646858,78782
63.670861,78792.5156
63.69686,78829.3594
63.718858,78867.5234
63.742858,78869.4297
63.766858,78860.4453
63.790861,78864.5391
63.815525,78855.6641
63.838861,78859.7578
63.862861,78864.5078
63.886858,78864.7422
63.910858,78887.4453
63.936927,78879.5156
63.958861,78906.3516
63.982861,78934.9375
64.006864,78936.3672
64.030861,78940.9766
64.056808,78936.6641
64.078864,78940.9922
64.102864,78950.2812
64.126861,78964.375
64.150861,78951.4531
64.177308,78955.3438
64.198861,78969.1641
64.222864,78983.4766
64.246861,78988.7266
64.270861,78998.0781
64.296994,78980.375
64.318864,78988.5781
64.342864,78998.0703
64.36687,79012.1562
64.390861,79021.9375
64.417521,79017.8984
64.438864,79017.6953
64.462864,79004.0625
64.486864,78976.1328
64.510864,78988.3594
64.536881,78998.0625
64.558864,79034.8516
64.582864,79086.6406
64.606864,79093.7656
64.630864,79112.2812
64.656994,79104.1406
64.678864,79117.3516
64.702867,79140.7031
64.726873,79132.7969
64.750867,79123.3125
64.777009,79127.3672
64.798867,79136.6562
64.822867,79141.6719
64.846864,79123.7578
64.870864,79136.4766
64.897311,79118.9688
64.918867,79122.625
64.942867,79140.9688
64.966867,79141.8828
64.990867,79146.4688
65.016945,79133.0859
65.038873,79146.0312
65.062867,79133.0625
65.086867,79159.6484
65.110867,79138.2734
65.135552,79128.1172
65.158867,79136.6953
65.18287,79159.8281
65.206867,79174.6094
65.230867,79193.5078
65.256765,79253.4688
65.27887,79274.625
65.302867,79298.3828
65.326867,79295.0391
65.350867,79294.8672
65.37735,79308.4766
65.398876,79304.6172
65.42287,79304.4297
65.44687,79313.4922
65.47087,79313.9453
65.495537,79309.4297
65.51887,79309.2031
65.54287,79318.2812
65.56687,79336.8828
65.59087,79328.7422
65.615534,79337.4062
65.63887,79346.9297
65.66287,79374.6328
65.68687,79394.1875
65.71087,79390.6328
65.73505,79404.0703
65.758873,79413.8203
65.782873,79418.8516
65.80687,79441.7969
65.83087,79442.9453
65.857018,79452.0781
65.878873,79447.9922
65.902873,79465.9609
65.926873,79471.3828
65.950873,79467.1328
65.977012,79466.9219
65.998873,79475.9844
66.022873,79485.5
66.046873,79485.9766
66.070873,79517.7969
66.097308,79514.8516
66.118885,79537.3906
66.142876,79533.9844
66.166873,79506.5859
66.190873,79555.1406
66.216817,79530.3281
66.238873,79542.7031
66.262873,79570.5703
66.286873,79562.8828
66.310873,79576.125
66.336823,79590.3984
66.358876,79591.1172
66.382876,79613.8594
66.406876,79619.5312
66.430876,79624.3438
66.456811,79624.5859
66.478882,79624.5938
66.502888,79610.9922
66.526873,79583.0703
66.550873,79572.5938
66.577372,79558.4453
66.598876,79584.9688
66.622879,79559.0625
66.646876,79585
66.670876,79613.5547
66.695546,79646.75
66.718876,79657.4844
66.742876,79698.8906
66.766876,79705.4922
66.790876,79696.75
66.816878,79696.3125
66.838882,79709.9141
66.862879,79710.5938
66.886879,79728.7891
66.910879,79738.7656
66.935619,79761.9609
66.958879,79754.0625
66.982879,79767.2734
67.006876,79767.9375
67.030876,79736.1875
67.055193,79716.4531
67.078879,79697.2969
67.102879,79705.4141
67.126879,79683.125
67.150879,79700.1719
67.176963,79719.1875
67.198879,79751.9219
67.222879,79789.875
67.246879,79832.625
67.270879,79816.6094
67.297277,79820.3438
67.318882,79834.1484
67.342882,79839.3828
67.366879,79848.7266
67.390882,79871.8906
67.417021,79868.5156
67.438882,79886.5
67.462882,79882.8594
67.486879,79891.7578
67.510882,79905.8203
67.535558,79906.5234
67.558882,79920.1797
67.582882,79907.2422
67.606882,79915.6797
67.630882,79911.5547
67.657378,79938.5938
67.678882,79926.3281
67.702882,79943.8672
67.726882,79958.3672
67.750882,79950.0078
67.777381,79967.7578
67.798885,79977.7266
67.822882,79996.3828
67.846882,79988.2344
67.870885,79965.1328
67.897018,79950.3438
67.918885,79981.3906
67.942885,79969.3281
67.966882,79950.5547
67.990885,79963.25
68.017317,79982.0391
68.038885,79978.4375
68.062885,80014.5781
68.086885,80025.4531
68.110885,80030.5547
68.136906,80030.8125
68.158885,80048.9609
68.182885,80054.4141
68.206888,80095.5469
68.230888,80106.6953
68.25519,80102.7109
68.278888,80138.8281
68.302888,80113.3984
68.326885,80112.125
68.350885,80116.6016
68.37703,80116.8203
68.398888,80130.4453
68.422885,80140.2188
68.446885,80145.25
68.470888,80163.6562
68.49689,80160.0391
68.518888,80173.4688
68.542888,80165.0625
68.566894,80191.8984
68.590888,80202.3125
68.616881,80198.2891
68.638888,80198.0859
68.662888,80202.625
68.686888,80202.8516
68.710888,80202.8594
68.73508,80175.6094
68.758888,80192.4219
68.782891,80202.3438
68.806888,80230.0625
68.830888,80254.1641
68.857332,80278.0625
68.878888,80283.8047
68.902888,80297.7031
68.926897,80298.3984
68.950891,80239.4062
68.977329,80259.1641
68.998891,80282.8594
69.022891,80293.1094
69.046891,80311.7891
69.070888,80308.1875
69.09703,80344.3203
69.118891,80332.5156
69.142891,80313.7578
69.1669,80308.2812
69.190891,80262.6094
69.215558,80269.4062
69.238891,80269.7422
69.2629,80251.6016
69.2869,80309.7109
69.310897,80330.7812
69.335196,80359.0703
69.358891,80374.1094
69.382891,80406.6328
69.406894,80417.3516
69.430894,80440.5781
69.455208,80414.5078
69.478894,80413.2031
69.502894,80404.0625
69.526894,80371.8125
69.550894,80365.6719
69.577037,80351.7266
69.598894,80355.5781
69.622894,80378.4766
69.646897,80379.6172
69.670894,80388.7656
69.696884,80416.4531
69.718894,80476.8594
69.742894,80488.9531
69.766894,80530.4141
69.790894,80473.4766
69.815562,80443.3828
69.838894,80401.0234
69.862894,80385.2812
69.886897,80348.1719
69.910894,80314.5391
69.936973,80335.5547
69.958897,80332.0781
69.982897,80372.7578
70.006897,80370.25
70.030894,80383.7422
70.056823,80361.7188
70.078897,80424.1797
70.102897,80450.0078
70.126897,80487.6094
70.150897,80575.75
70.177344,80580.1562
70.198897,80603.0781
70.222897,80617.8594
70.246897,80595.8828
70.270897,80612.9609
70.296991,80645.5781
70.318897,80651.7578
70.342906,80652.0625
70.366906,80665.6953
70.3909,80639.1328
70.417436,80655.9688
70.4389,80665.8906
70.4629,80657.3047
70.4869,80588.7812
70.510897,80653.4453
70.536915,80633.9766
70.5589,80696.5781
70.5829,80686.0781
70.6069,80708.2578
70.6309,80718.4453
70.657046,80741.6484
70.6789,80756.4375
70.702909,80739.0156
70.726906,80788.0938
70.7509,80763.2969
70.777034,80784.7578
70.7989,80713.1953
70.8229,80727.7734
70.8469,80714.8828
70.8709,80723.3125
70.897347,80728.2734
70.918903,80742.1406
70.942903,80761
70.9669,80771.0234
70.990903,80812.3906
71.017043,80864.3906
71.038903,80844.2891
71.062912,80852.375
71.086909,80880.0078
71.110903,80845.0703
71.135577,80852.4141
71.158903,80825.5391
71.182906,80824.1953
71.206903,80842.2812
71.230903,80775.0859
71.256851,80780.8125
71.278903,80767.4766
71.302903,80784.9688
71.326903,80794.9297
71.350903,80818.1172
71.377347,80832.8906
71.398906,80883.5781
71.422912,80899.7422
71.446903,80936.8516
71.470906,80970.5
71.495558,80954.0156
71.518903,80980.4297
71.542906,80977.2188
71.566906,80990.6719
71.590906,81000.4219
71.615571,80991.8359
71.638906,81009.5703
71.662906,81019.5312
71.686903,81010.9531
71.710906,81024.1406
71.735095,81024.8047
71.758906,81052.0703
71.782915,81053.4297
71.806906,81053.5
71.830909,81071.6719
71.857037,81045.3359
71.878906,81034.9375
71.902906,80998.0938
71.926906,80982.6328
71.950906,80990.9453
71.977049,81004.9844
71.998906,81042
72.022909,81080.1797
72.046909,81095.6953
72.070909,81105.5547
72.097338,81128.75
72.118912,81129.9062
72.142909,81152.6719
72.166906,81153.8047
72.190906,81149.3281
72.216902,81135.4766
72.238909,81166.5625
72.262909,81159.0391
72.286909,81176.8203
72.310909,81182.2656
72.336857,81182.5391
72.358909,81141.6797
72.382909,81153.2578
72.406909,81149.3047
72.430909,81167.2578
72.456805,81195.4062
72.478912,81210.4219
72.502915,81233.8672
72.526912,81257.75
72.550912,81245.3203
72.577344,81240.1562
72.598912,81253.5234
72.622912,81258.7344
72.646909,81263.5391
72.670909,81277.3906
72.695577,81282.6094
72.718915,81278.3438
72.742912,81296.2969
72.766912,81297.1875
72.790912,81315.3906
72.816912,81329.9219
72.838922,81335.1875
72.862928,81339.9844
72.886912,81335.6875
72.910912,81349.1016
72.935644,81358.8438
72.958915,81354.7969
72.982915,81363.6797
73.006912,81364.125
73.030915,81368.6875
73.055229,81368.9141
73.078915,81350.7578
73.102915,81363.4766
73.126912,81373.1875
73.150912,81369.1406
73.177582,81359.8516
73.198915,81368.4688
73.222915,81368.8984
73.246915,81387.0703
73.270915,81406.1484
73.29735,81420.7109
73.318915,81435.0703
73.342918,81435.7891
73.366915,81467.6016
73.390915,81478.2734
73.417058,81487.8906
73.438915,81474.7578
73.462918,81483.1797
73.486915,81483.5938
73.510922,81492.6953
73.535796,81506.7656
73.558915,81498.3828
73.582918,81507.0547
73.606915,81525.6406
73.630915,81535.6484
73.657354,81540.7031
73.678918,81545.4922
73.702918,81559.3359
73.726918,81569.1094
73.750918,81578.6875
73.777418,81565.5469
73.798918,81596.6797
73.822918,81589.1562
73.846918,81593.3125
73.870918,81598.0625
73.897064,81602.8438
73.918922,81612.1562
73.942922,81626.2344
73.966918,81631.4844
73.990922,81627.2031
74.017357,81622.4453
74.038918,81626.75
74.062922,81622.4219
74.086918,81631.2969
74.110918,81627.1875
74.136945,81622.4453
74.158922,81622.2109
74.182922,81653.9844
74.206931,81673.7266
74.230928,81665.6406
74.255232,81624.3672
74.278922,81572.3594
74.302922,81528.9062
74.326922,81499.4922
74.350922,81520.7188
74.377006,81535.4062
74.398925,81554.2969
74.422925,81600.6562
74.446922,81612.0469
74.470922,81639.8438
74.496869,81659.3984
74.518922,81610.4453
74.542922,81567.1328
74.566925,81642.1562
74.590925,81664.0625
74.616872,81637.9141
74.638925,81668.3906
74.662925,81706.2344
74.686925,81726.2891
74.710925,81727.2891
74.735101,81750.0391
74.758925,81787.4844
74.782925,81771.2109
74.806925,81811.2578
74.830925,81845.0234
74.857369,81851.2578
74.878925,81865.1953
74.902925,81874.9766
74.926937,81889.0859
74.950928,81885.2422
74.977421,81907.7578
74.998925,81904.3438
75.022925,81922.3281
75.046925,81927.7578
75.070928,81932.5859
75.097055,81932.8281
75.118928,81946.4531
75.142928,81969.8281
75.166928,81961.9219
75.190928,81975.1484
75.215592,81984.8906
75.238928,81976.2969
75.262928,81984.9453
75.286928,81976.3047
75.310928,81998.5703
75.335242,82008.7656
75.358928,82018.3438
75.382928,82018.8281
75.406928,82018.8516
75.430928,82032.4688
75.455229,82037.6953
75.478928,82042.4922
75.502928,82047.2734
75.526928,82061.1406
75.550928,82066.3672
75.577073,82084.7969
75.598931,82085.7188
75.622934,82085.7656
75.646931,82090.2969
75.670928,82108.6797
75.696875,82100.5312
75.718931,82104.6641
75.742931,82132.1016
75.766928,82133.4766
75.790931,82142.6172
75.815586,82134
75.838931,82160.8203
75.862931,82153.0703
75.886931,82170.8438
75.910931,82176.2812
75.937009,82176.5469
75.958931,82176.5625
75.98294,82194.7188
76.006937,82204.7031
76.030934,82205.2031
76.056936,82205.2266
76.078934,82200.7031
76.102934,82241.3281
76.126934,82220.6641
76.150931,82237.7812
76.17735,82243.1797
76.198934,82257.0625
76.222934,82262.3047
76.246934,82253.4844
76.270934,82284.8203
76.297073,82281.8516
76.318934,82281.7031
76.342934,82299.8672
76.366943,82300.7734
76.390934,82309.8906
76.417521,82305.8125
76.438934,82319.2109
76.462934,82319.8828
76.486934,82333.5391
76.510934,82334.2266
76.536884,82338.8047
76.558937,82339.0312
76.582937,82357.2031
76.606934,82367.1875
76.630934,82372.2344
76.657079,82381.5625
76.678934,82377.4844
76.702946,82377.2812
76.726946,82395.4375
76.750937,82391.8047
76.777082,82391.625
76.798937,82391.6172
76.822937,82387.0703
76.846937,82368.6797
76.870937,82367.7656
76.897372,82358.6406
76.918937,82367.2578
76.942937,82331.375
76.966937,82311.4219
76.99094,82333.1172
77.017082,82316.0391
77.03894,82315.1875
77.062943,82337.8516
77.08694,82388.9219
77.110937,82414.1797
77.135622,82456.2969
77.15894,82472.0312
77.18294,82490.9688
77.20694,82496.4531
77.23094,82519.4297
77.256872,82538.7344
77.27894,82566.9453
77.30294,82559.2734
77.32694,82558.8828
77.35094,82558.8672
77.377384,82549.7969
77.39894,82549.3438
77.422949,82544.7812
77.446949,82530.9375
77.47094,82530.2422
77.495607,82516.5859
77.518943,82543.1406
77.54294,82530.8516
77.56694,82530.2422
77.59094,82534.75
77.615595,82521.3516
77.63894,82525.2188
77.662943,82493.6328
77.686943,82510.2109
77.710943,82520.1172
77.735132,82575.1016
77.758943,82645.9531
77.782943,82667.6484
77.806943,82695.9844
77.830943,82679.2188
77.857085,82728.3281
77.878943,82726.25
77.902943,82680.7344
77.926943,82701.1719
77.950943,82647.7109
77.977076,82581.4766
77.998943,82510.0703
78.022943,82461.0938
78.046943,82540.3672
78.070943,82557.9375
78.097393,82604.2266
78.118949,82624.7031
78.142946,82625.7266
78.166946,82530.4375
78.190946,82639.1719
